Ytrue Ypred RelError Label
1.780000e+11 7.337824e+11 3.122373e+00 SC2973
2.150000e+11 8.874838e+11 3.127832e+00 SC312v2
2.670000e+11 8.018575e+11 2.003212e+00 SC312v6
7.090000e+12 1.098832e+13 5.498330e-01 SC3132v3
3.870000e+12 5.974728e+12 5.438573e-01 SC3132v5
1.910000e+12 1.911868e+12 9.778428e-04 SC3152v1
3.100000e+12 4.204815e+12 3.563920e-01 SC3152v3
3.630000e+11 8.844945e+11 1.436624e+00 SC320v10
4.500000e+11 8.580504e+11 9.067787e-01 SC320v7
1.940000e+11 8.603630e+11 3.434861e+00 SC3252v1
1.170000e+11 7.163744e+11 5.122858e+00 SC3383v1
9.310000e+11 9.036258e+11 2.940304e-02 SC3383v2
8.780000e+12 1.366067e+13 5.558849e-01 SC3411v10
7.570000e+12 1.179091e+13 5.575844e-01 SC3411v9
7.170000e+11 9.185639e+11 2.811212e-01 SC342v1
5.310000e+12 8.016461e+12 5.096913e-01 SC3491v2
7.230000e+12 9.059488e+12 2.530413e-01 SC3492v1
1.630000e+13 1.668192e+13 2.343097e-02 SC3501v6
1.600000e+13 1.578490e+13 1.344365e-02 SC3501v9
9.880000e+12 1.419854e+13 4.370991e-01 SC3502v10
1.520000e+13 1.565958e+13 3.023534e-02 SC3502v8
1.440000e+13 1.535012e+13 6.598044e-02 SC3503
1.490000e+12 1.101692e+12 2.606094e-01 SC3753v2
3.000000e+12 4.239040e+12 4.130134e-01 SC3753v5
3.200000e+12 4.567665e+12 4.273954e-01 SC3753v7
4.480000e+12 7.037568e+12 5.708857e-01 SC4023v2
7.210000e+12 1.145538e+13 5.888177e-01 SC4023v3
2.070000e+12 2.661860e+12 2.859228e-01 SC4023v5
