Ytrue Ypred RelError Label
1.780000e+11 2.730532e+11 5.340069e-01 SC2973
2.150000e+11 4.653264e+11 1.164309e+00 SC312v2
2.670000e+11 4.285709e+11 6.051344e-01 SC312v6
7.090000e+12 6.720644e+12 5.209529e-02 SC3132v3
3.870000e+12 3.664934e+12 5.298872e-02 SC3132v5
1.910000e+12 2.341617e+12 2.259775e-01 SC3152v1
3.100000e+12 3.078654e+12 6.885825e-03 SC3152v3
3.630000e+11 3.946182e+11 8.710238e-02 SC320v10
4.500000e+11 4.143958e+11 7.912045e-02 SC320v7
1.940000e+11 3.352486e+11 7.280854e-01 SC3252v1
1.170000e+11 2.796961e+11 1.390565e+00 SC3383v1
9.310000e+11 1.284139e+12 3.793116e-01 SC3383v2
8.780000e+12 6.944552e+12 2.090488e-01 SC3411v10
7.570000e+12 7.441031e+12 1.703691e-02 SC3411v9
7.170000e+11 1.114270e+12 5.540723e-01 SC342v1
5.310000e+12 3.307790e+12 3.770641e-01 SC3491v2
7.230000e+12 4.098226e+12 4.331638e-01 SC3492v1
1.630000e+13 9.911142e+12 3.919544e-01 SC3501v6
1.600000e+13 1.001514e+13 3.740535e-01 SC3501v9
9.880000e+12 7.536930e+12 2.371529e-01 SC3502v10
1.520000e+13 1.083487e+13 2.871793e-01 SC3502v8
1.440000e+13 1.010705e+13 2.981213e-01 SC3503
1.490000e+12 1.877688e+12 2.601934e-01 SC3753v2
3.000000e+12 3.150089e+12 5.002963e-02 SC3753v5
3.200000e+12 3.412897e+12 6.653034e-02 SC3753v7
4.480000e+12 4.256881e+12 4.980336e-02 SC4023v2
7.210000e+12 6.807655e+12 5.580373e-02 SC4023v3
2.070000e+12 2.488646e+12 2.022443e-01 SC4023v5
