Ytrue Ypred RelError Label
1.780000e+11 3.138324e+11 7.631034e-01 SC2973
2.150000e+11 4.426777e+11 1.058966e+00 SC312v2
2.670000e+11 3.844359e+11 4.398349e-01 SC312v6
7.090000e+12 1.219745e+13 7.203741e-01 SC3132v3
3.870000e+12 3.911845e+12 1.081270e-02 SC3132v5
1.910000e+12 1.730938e+12 9.374987e-02 SC3152v1
3.100000e+12 2.855823e+12 7.876687e-02 SC3152v3
3.630000e+11 3.491881e+11 3.804932e-02 SC320v10
4.500000e+11 3.622555e+11 1.949877e-01 SC320v7
1.940000e+11 3.503707e+11 8.060343e-01 SC3252v1
1.170000e+11 3.559192e+11 2.042044e+00 SC3383v1
9.310000e+11 7.938960e+11 1.472653e-01 SC3383v2
8.780000e+12 1.335701e+13 5.212997e-01 SC3411v10
7.570000e+12 1.395230e+13 8.431046e-01 SC3411v9
7.170000e+11 7.367511e+11 2.754680e-02 SC342v1
5.310000e+12 3.509960e+12 3.389905e-01 SC3491v2
7.230000e+12 5.361875e+12 2.583853e-01 SC3492v1
1.630000e+13 1.751633e+13 7.462141e-02 SC3501v6
1.600000e+13 1.746617e+13 9.163571e-02 SC3501v9
9.880000e+12 1.217917e+13 2.327092e-01 SC3502v10
1.520000e+13 1.726704e+13 1.359897e-01 SC3502v8
1.440000e+13 1.836480e+13 2.753332e-01 SC3503
1.490000e+12 1.437072e+12 3.552235e-02 SC3753v2
3.000000e+12 3.202526e+12 6.750865e-02 SC3753v5
3.200000e+12 3.575582e+12 1.173692e-01 SC3753v7
4.480000e+12 5.435520e+12 2.132856e-01 SC4023v2
7.210000e+12 1.239322e+13 7.188934e-01 SC4023v3
2.070000e+12 1.910035e+12 7.727788e-02 SC4023v5
