Ytrue Ypred RelError Label
1.780000e+11 2.711758e+11 5.234595e-01 SC2973
2.150000e+11 4.623161e+11 1.150307e+00 SC312v2
2.670000e+11 4.231008e+11 5.846473e-01 SC312v6
7.090000e+12 6.873582e+12 3.052442e-02 SC3132v3
3.870000e+12 3.679580e+12 4.920419e-02 SC3132v5
1.910000e+12 2.246390e+12 1.761202e-01 SC3152v1
3.100000e+12 3.139633e+12 1.278480e-02 SC3152v3
3.630000e+11 3.753271e+11 3.395885e-02 SC320v10
4.500000e+11 4.022650e+11 1.060777e-01 SC320v7
1.940000e+11 3.324391e+11 7.136037e-01 SC3252v1
1.170000e+11 2.729494e+11 1.332901e+00 SC3383v1
9.310000e+11 1.261359e+12 3.548431e-01 SC3383v2
8.780000e+12 6.999424e+12 2.027991e-01 SC3411v10
7.570000e+12 7.648607e+12 1.038401e-02 SC3411v9
7.170000e+11 1.096957e+12 5.299255e-01 SC342v1
5.310000e+12 3.186615e+12 3.998842e-01 SC3491v2
7.230000e+12 3.941486e+12 4.548429e-01 SC3492v1
1.630000e+13 9.971988e+12 3.882216e-01 SC3501v6
1.600000e+13 9.899157e+12 3.813027e-01 SC3501v9
9.880000e+12 7.227850e+12 2.684363e-01 SC3502v10
1.520000e+13 1.043991e+13 3.131638e-01 SC3502v8
1.440000e+13 1.012599e+13 2.968066e-01 SC3503
1.490000e+12 1.905944e+12 2.791572e-01 SC3753v2
3.000000e+12 3.246170e+12 8.205677e-02 SC3753v5
3.200000e+12 3.507955e+12 9.623599e-02 SC3753v7
4.480000e+12 4.314060e+12 3.704023e-02 SC4023v2
7.210000e+12 7.046611e+12 2.266143e-02 SC4023v3
2.070000e+12 2.474505e+12 1.954130e-01 SC4023v5
