Ytrue Ypred RelError Label
1.780000e+11 6.634046e+11 2.726992e+00 SC2973
2.150000e+11 7.873047e+11 2.661882e+00 SC312v2
2.670000e+11 1.022333e+12 2.828961e+00 SC312v6
7.090000e+12 5.088574e+12 2.822886e-01 SC3132v3
3.870000e+12 3.676353e+12 5.003810e-02 SC3132v5
1.910000e+12 2.334551e+12 2.222782e-01 SC3152v1
3.100000e+12 3.801094e+12 2.261594e-01 SC3152v3
3.630000e+11 1.027393e+12 1.830283e+00 SC320v10
4.500000e+11 8.539176e+11 8.975947e-01 SC320v7
1.940000e+11 8.193958e+11 3.223690e+00 SC3252v1
1.170000e+11 7.087116e+11 5.057364e+00 SC3383v1
9.310000e+11 1.568842e+12 6.851150e-01 SC3383v2
8.780000e+12 6.511742e+12 2.583437e-01 SC3411v10
7.570000e+12 7.171273e+12 5.267205e-02 SC3411v9
7.170000e+11 1.925452e+12 1.685428e+00 SC342v1
5.310000e+12 4.333986e+12 1.838069e-01 SC3491v2
7.230000e+12 5.372772e+12 2.568780e-01 SC3492v1
1.630000e+13 7.438424e+12 5.436550e-01 SC3501v6
1.600000e+13 7.776488e+12 5.139695e-01 SC3501v9
9.880000e+12 6.442786e+12 3.478961e-01 SC3502v10
1.520000e+13 7.801906e+12 4.867167e-01 SC3502v8
1.440000e+13 6.123348e+12 5.747675e-01 SC3503
1.490000e+12 1.821244e+12 2.223114e-01 SC3753v2
3.000000e+12 4.430743e+12 4.769142e-01 SC3753v5
3.200000e+12 4.754017e+12 4.856302e-01 SC3753v7
4.480000e+12 4.115852e+12 8.128312e-02 SC4023v2
7.210000e+12 7.741281e+12 7.368663e-02 SC4023v3
2.070000e+12 4.111209e+12 9.860915e-01 SC4023v5
