Ytrue Ypred RelError Label
1.780000e+11 7.205789e+11 3.048196e+00 SC2973
2.150000e+11 9.202580e+11 3.280270e+00 SC312v2
2.670000e+11 1.083441e+12 3.057831e+00 SC312v6
7.090000e+12 8.236924e+12 1.617664e-01 SC3132v3
3.870000e+12 6.001368e+12 5.507411e-01 SC3132v5
1.910000e+12 3.739790e+12 9.580055e-01 SC3152v1
3.100000e+12 5.565697e+12 7.953862e-01 SC3152v3
3.630000e+11 1.074399e+12 1.959778e+00 SC320v10
4.500000e+11 9.274305e+11 1.060957e+00 SC320v7
1.940000e+11 7.600291e+11 2.917676e+00 SC3252v1
1.170000e+11 7.008459e+11 4.990136e+00 SC3383v1
9.310000e+11 2.485243e+12 1.669434e+00 SC3383v2
8.780000e+12 9.733225e+12 1.085677e-01 SC3411v10
7.570000e+12 1.293825e+13 7.091485e-01 SC3411v9
7.170000e+11 1.994403e+12 1.781594e+00 SC342v1
5.310000e+12 8.119846e+12 5.291612e-01 SC3491v2
7.230000e+12 6.486145e+12 1.028845e-01 SC3492v1
1.630000e+13 1.298748e+13 2.032219e-01 SC3501v6
1.600000e+13 1.718311e+13 7.394468e-02 SC3501v9
9.880000e+12 1.218959e+13 2.337640e-01 SC3502v10
1.520000e+13 1.458522e+13 4.044604e-02 SC3502v8
1.440000e+13 1.537807e+13 6.792143e-02 SC3503
1.490000e+12 3.824492e+12 1.566773e+00 SC3753v2
3.000000e+12 6.582495e+12 1.194165e+00 SC3753v5
3.200000e+12 7.081808e+12 1.213065e+00 SC3753v7
4.480000e+12 7.478956e+12 6.694098e-01 SC4023v2
7.210000e+12 1.054866e+13 4.630595e-01 SC4023v3
2.070000e+12 5.462500e+12 1.638889e+00 SC4023v5
