Ytrue Ypred RelError Label
1.780000e+11 6.987900e+11 2.925786e+00 SC2973
2.150000e+11 8.778545e+11 3.083044e+00 SC312v2
2.670000e+11 1.093900e+12 3.097002e+00 SC312v6
7.090000e+12 1.063173e+13 4.995391e-01 SC3132v3
3.870000e+12 5.045697e+12 3.037978e-01 SC3132v5
1.910000e+12 4.076109e+12 1.134088e+00 SC3152v1
3.100000e+12 5.234182e+12 6.884458e-01 SC3152v3
3.630000e+11 1.033142e+12 1.846121e+00 SC320v10
4.500000e+11 8.200511e+11 8.223358e-01 SC320v7
1.940000e+11 7.031852e+11 2.624666e+00 SC3252v1
1.170000e+11 7.186278e+11 5.142118e+00 SC3383v1
9.310000e+11 2.106310e+12 1.262416e+00 SC3383v2
8.780000e+12 1.154148e+13 3.145189e-01 SC3411v10
7.570000e+12 1.464424e+13 9.345100e-01 SC3411v9
7.170000e+11 1.801174e+12 1.512097e+00 SC342v1
5.310000e+12 7.937319e+12 4.947871e-01 SC3491v2
7.230000e+12 6.973890e+12 3.542320e-02 SC3492v1
1.630000e+13 1.191436e+13 2.690578e-01 SC3501v6
1.600000e+13 1.624792e+13 1.549493e-02 SC3501v9
9.880000e+12 1.247944e+13 2.631011e-01 SC3502v10
1.520000e+13 1.204247e+13 2.077324e-01 SC3502v8
1.440000e+13 1.497812e+13 4.014720e-02 SC3503
1.490000e+12 3.103129e+12 1.082637e+00 SC3753v2
3.000000e+12 6.528856e+12 1.176285e+00 SC3753v5
3.200000e+12 7.163907e+12 1.238721e+00 SC3753v7
4.480000e+12 8.287198e+12 8.498210e-01 SC4023v2
7.210000e+12 1.446997e+13 1.006931e+00 SC4023v3
2.070000e+12 5.358535e+12 1.588664e+00 SC4023v5
