Ytrue Ypred RelError Label
1.780000e+11 5.144827e+11 1.890352e+00 SC2973
2.150000e+11 9.283896e+11 3.318091e+00 SC312v2
2.670000e+11 1.022962e+12 2.831320e+00 SC312v6
7.090000e+12 1.419169e+13 1.001648e+00 SC3132v3
3.870000e+12 8.135504e+12 1.102197e+00 SC3132v5
1.910000e+12 4.170319e+12 1.183413e+00 SC3152v1
3.100000e+12 6.525804e+12 1.105098e+00 SC3152v3
3.630000e+11 9.867328e+11 1.718272e+00 SC320v10
4.500000e+11 1.027364e+12 1.283030e+00 SC320v7
1.940000e+11 8.979982e+11 3.628857e+00 SC3252v1
1.170000e+11 6.676177e+11 4.706134e+00 SC3383v1
9.310000e+11 2.571529e+12 1.762114e+00 SC3383v2
8.780000e+12 1.633140e+13 8.600679e-01 SC3411v10
7.570000e+12 1.578784e+13 1.085580e+00 SC3411v9
7.170000e+11 2.077415e+12 1.897371e+00 SC342v1
5.310000e+12 6.465070e+12 2.175274e-01 SC3491v2
7.230000e+12 7.609443e+12 5.248176e-02 SC3492v1
1.630000e+13 2.031910e+13 2.465707e-01 SC3501v6
1.600000e+13 1.898866e+13 1.867913e-01 SC3501v9
9.880000e+12 1.524561e+13 5.430780e-01 SC3502v10
1.520000e+13 1.881461e+13 2.378034e-01 SC3502v8
1.440000e+13 1.953269e+13 3.564369e-01 SC3503
1.490000e+12 3.607842e+12 1.421370e+00 SC3753v2
3.000000e+12 6.710281e+12 1.236760e+00 SC3753v5
3.200000e+12 6.919027e+12 1.162196e+00 SC3753v7
4.480000e+12 8.869921e+12 9.798931e-01 SC4023v2
7.210000e+12 1.463065e+13 1.029216e+00 SC4023v3
2.070000e+12 4.815791e+12 1.326469e+00 SC4023v5
