Ytrue Ypred RelError Label
1.780000e+11 4.309400e+11 1.421011e+00 SC2973
2.150000e+11 8.321446e+11 2.870440e+00 SC312v2
2.670000e+11 7.441157e+11 1.786950e+00 SC312v6
7.090000e+12 1.264837e+13 7.839728e-01 SC3132v3
3.870000e+12 6.698818e+12 7.309607e-01 SC3132v5
1.910000e+12 3.419838e+12 7.904913e-01 SC3152v1
3.100000e+12 5.455852e+12 7.599521e-01 SC3152v3
3.630000e+11 5.655554e+11 5.580038e-01 SC320v10
4.500000e+11 6.406978e+11 4.237729e-01 SC320v7
1.940000e+11 5.759817e+11 1.968978e+00 SC3252v1
1.170000e+11 5.655871e+11 3.834078e+00 SC3383v1
9.310000e+11 1.754574e+12 8.846119e-01 SC3383v2
8.780000e+12 1.444331e+13 6.450238e-01 SC3411v10
7.570000e+12 1.378962e+13 8.216146e-01 SC3411v9
7.170000e+11 1.380281e+12 9.250775e-01 SC342v1
5.310000e+12 4.938855e+12 6.989551e-02 SC3491v2
7.230000e+12 6.856751e+12 5.162501e-02 SC3492v1
1.630000e+13 1.783475e+13 9.415638e-02 SC3501v6
1.600000e+13 1.741350e+13 8.834377e-02 SC3501v9
9.880000e+12 1.294838e+13 3.105646e-01 SC3502v10
1.520000e+13 1.705661e+13 1.221455e-01 SC3502v8
1.440000e+13 1.707033e+13 1.854393e-01 SC3503
1.490000e+12 2.604175e+12 7.477684e-01 SC3753v2
3.000000e+12 5.672805e+12 8.909348e-01 SC3753v5
3.200000e+12 6.102104e+12 9.069075e-01 SC3753v7
4.480000e+12 7.593771e+12 6.950381e-01 SC4023v2
7.210000e+12 1.317416e+13 8.272065e-01 SC4023v3
2.070000e+12 4.170818e+12 1.014888e+00 SC4023v5
