2.65500000E+4 2.43866699E-1 3.40114011E+2 2.43866699E-1
2.65760000E+4 2.44972080E-1 3.39974585E+2 2.44972080E-1
2.65970000E+4 2.46005375E-1 3.39899509E+2 2.46005375E-1
2.66180000E+4 2.45956536E-1 3.39856609E+2 2.45956536E-1
2.66390000E+4 2.47047132E-1 3.39835159E+2 2.47047132E-1
2.66600000E+4 2.47195278E-1 3.39824434E+2 2.47195278E-1
2.66810000E+4 2.48179074E-1 3.39813708E+2 2.48179074E-1
2.67020000E+4 2.48696547E-1 3.39813708E+2 2.48696547E-1
2.67230000E+4 2.48666899E-1 3.39802983E+2 2.48666899E-1
2.67440000E+4 2.49002316E-1 3.39824434E+2 2.49002316E-1
2.67650000E+4 2.49263376E-1 3.39824434E+2 2.49263376E-1
2.67860000E+4 2.49759858E-1 3.39835159E+2 2.49759858E-1
2.68070000E+4 2.50508497E-1 3.39856609E+2 2.50508497E-1
2.68280000E+4 2.50674038E-1 3.39867334E+2 2.50674038E-1
2.68490000E+4 2.51200427E-1 3.39899509E+2 2.51200427E-1
2.68700000E+4 2.51148193E-1 3.39910234E+2 2.51148193E-1
2.68910000E+4 2.51894971E-1 3.39920959E+2 2.51894971E-1
2.69120000E+4 2.52464349E-1 3.39942410E+2 2.52464349E-1
2.69330000E+4 2.52150162E-1 3.39931685E+2 2.52150162E-1
2.69540000E+4 2.52339080E-1 3.39963860E+2 2.52339080E-1
2.69750000E+4 2.53365071E-1 3.39974585E+2 2.53365071E-1
2.69960000E+4 2.52733428E-1 3.39974585E+2 2.52733428E-1
2.70170000E+4 2.53497296E-1 3.39985310E+2 2.53497296E-1
2.70380000E+4 2.54245102E-1 3.39996035E+2 2.54245102E-1
2.70590000E+4 2.54457478E-1 3.40006760E+2 2.54457478E-1
2.70800000E+4 2.54562719E-1 3.40006760E+2 2.54562719E-1
2.71010000E+4 2.54382179E-1 3.40017485E+2 2.54382179E-1
2.71220000E+4 2.54940913E-1 3.40028210E+2 2.54940913E-1
2.71430000E+4 2.55832939E-1 3.40017485E+2 2.55832939E-1
2.71640000E+4 2.56119655E-1 3.40038936E+2 2.56119655E-1
2.71850000E+4 2.55988057E-1 3.40028210E+2 2.55988057E-1
2.72060000E+4 2.56070181E-1 3.40028210E+2 2.56070181E-1
2.72270000E+4 2.56959467E-1 3.40038936E+2 2.56959467E-1
2.72480000E+4 2.57421386E-1 3.40038936E+2 2.57421386E-1
2.72690000E+4 2.57093788E-1 3.40028210E+2 2.57093788E-1
2.72900000E+4 2.56916346E-1 3.40028210E+2 2.56916346E-1
2.73110000E+4 2.58190016E-1 3.40028210E+2 2.58190016E-1
2.73320000E+4 2.58222842E-1 3.40038936E+2 2.58222842E-1
2.73530000E+4 2.58127522E-1 3.40038936E+2 2.58127522E-1
2.73740000E+4 2.59044649E-1 3.40038936E+2 2.59044649E-1
2.73950000E+4 2.59479376E-1 3.40038936E+2 2.59479376E-1
2.74160000E+4 2.58954037E-1 3.40028210E+2 2.58954037E-1
2.74370000E+4 2.59611157E-1 3.40028210E+2 2.59611157E-1
2.74580000E+4 2.59491675E-1 3.40028210E+2 2.59491675E-1
2.74790000E+4 2.60100474E-1 3.40038936E+2 2.60100474E-1
2.75000000E+4 2.59736654E-1 3.40028210E+2 2.59736654E-1
2.75210000E+4 2.60377223E-1 3.40028210E+2 2.60377223E-1
2.75420000E+4 2.60375257E-1 3.40038936E+2 2.60375257E-1
2.75630000E+4 2.60388593E-1 3.40028210E+2 2.60388593E-1
2.75840000E+4 2.60775741E-1 3.40038936E+2 2.60775741E-1
2.76050000E+4 2.60915620E-1 3.40049661E+2 2.60915620E-1
2.76260000E+4 2.60813423E-1 3.40028210E+2 2.60813423E-1
2.76470000E+4 2.61647168E-1 3.40028210E+2 2.61647168E-1
2.76680000E+4 2.61694847E-1 3.40038936E+2 2.61694847E-1
2.76890000E+4 2.61912356E-1 3.40038936E+2 2.61912356E-1
2.77100000E+4 2.62126297E-1 3.40038936E+2 2.62126297E-1
2.77310000E+4 2.61616821E-1 3.40038936E+2 2.61616821E-1
2.77520000E+4 2.62097232E-1 3.40017485E+2 2.62097232E-1
2.77730000E+4 2.61964469E-1 3.40028210E+2 2.61964469E-1
2.77940000E+4 2.62417844E-1 3.40028210E+2 2.62417844E-1
2.78150000E+4 2.62110527E-1 3.40028210E+2 2.62110527E-1
2.78360000E+4 2.61821739E-1 3.40028210E+2 2.61821739E-1
2.78570000E+4 2.62390274E-1 3.40038936E+2 2.62390274E-1
2.78780000E+4 2.62751606E-1 3.40038936E+2 2.62751606E-1
2.78990000E+4 2.62107031E-1 3.40028210E+2 2.62107031E-1
2.79200000E+4 2.63029328E-1 3.40028210E+2 2.63029328E-1
2.79410000E+4 2.62490617E-1 3.40028210E+2 2.62490617E-1
2.79620000E+4 2.62776621E-1 3.40028210E+2 2.62776621E-1
2.79830000E+4 2.62820327E-1 3.40028210E+2 2.62820327E-1
2.80040000E+4 2.63274913E-1 3.40038936E+2 2.63274913E-1
2.80240000E+4 2.63236353E-1 3.40028210E+2 2.63236353E-1
2.80460000E+4 2.63073489E-1 3.40028210E+2 2.63073489E-1
2.80670000E+4 2.63202856E-1 3.40028210E+2 2.63202856E-1
2.80880000E+4 2.63636354E-1 3.40028210E+2 2.63636354E-1
2.81090000E+4 2.63414040E-1 3.40038936E+2 2.63414040E-1
2.81300000E+4 2.63124664E-1 3.40038936E+2 2.63124664E-1
2.81510000E+4 2.63457547E-1 3.40038936E+2 2.63457547E-1
2.81720000E+4 2.64034140E-1 3.40028210E+2 2.64034140E-1
2.81930000E+4 2.63802105E-1 3.40028210E+2 2.63802105E-1
2.82140000E+4 2.63937475E-1 3.40038936E+2 2.63937475E-1
2.82350000E+4 2.63969651E-1 3.40028210E+2 2.63969651E-1
2.82560000E+4 2.63989730E-1 3.40038936E+2 2.63989730E-1
2.82770000E+4 2.64076014E-1 3.40038936E+2 2.64076014E-1
2.82980000E+4 2.64191416E-1 3.40028210E+2 2.64191416E-1
2.83190000E+4 2.64275339E-1 3.40038936E+2 2.64275339E-1
2.83400000E+4 2.63750748E-1 3.40038936E+2 2.63750748E-1
2.83610000E+4 2.63885624E-1 3.40028210E+2 2.63885624E-1
2.83820000E+4 2.64025777E-1 3.40038936E+2 2.64025777E-1
2.84030000E+4 2.64474841E-1 3.40038936E+2 2.64474841E-1
2.84240000E+4 2.64314442E-1 3.40028210E+2 2.64314442E-1
2.84450000E+4 2.64609205E-1 3.40028210E+2 2.64609205E-1
2.84660000E+4 2.64495693E-1 3.40028210E+2 2.64495693E-1
2.84870000E+4 2.64453741E-1 3.40038936E+2 2.64453741E-1
2.85080000E+4 2.64430024E-1 3.40038936E+2 2.64430024E-1
2.85290000E+4 2.64346704E-1 3.40038936E+2 2.64346704E-1
2.85500000E+4 2.63980121E-1 3.40028210E+2 2.63980121E-1
2.85710000E+4 2.64791646E-1 3.40028210E+2 2.64791646E-1
2.85920000E+4 2.64255166E-1 3.40028210E+2 2.64255166E-1
2.86130000E+4 2.64346772E-1 3.40028210E+2 2.64346772E-1
2.86340000E+4 2.64142398E-1 3.40028210E+2 2.64142398E-1
2.86550000E+4 2.64719751E-1 3.40038936E+2 2.64719751E-1
2.86760000E+4 2.64430597E-1 3.40028210E+2 2.64430597E-1
2.86970000E+4 2.64081176E-1 3.40038936E+2 2.64081176E-1
2.87180000E+4 2.64561258E-1 3.40038936E+2 2.64561258E-1
2.87390000E+4 2.64886807E-1 3.40038936E+2 2.64886807E-1
2.87600000E+4 2.64282189E-1 3.40017485E+2 2.64282189E-1
2.87810000E+4 2.64435795E-1 3.40017485E+2 2.64435795E-1
2.88020000E+4 2.64725816E-1 3.40038936E+2 2.64725816E-1
2.88230000E+4 2.64972598E-1 3.40017485E+2 2.64972598E-1
2.88440000E+4 2.64412455E-1 3.40028210E+2 2.64412455E-1
2.88650000E+4 2.65226240E-1 3.40028210E+2 2.65226240E-1
2.88860000E+4 2.64602563E-1 3.40038936E+2 2.64602563E-1
2.89070000E+4 2.64692848E-1 3.40028210E+2 2.64692848E-1
2.89280000E+4 2.65125547E-1 3.40028210E+2 2.65125547E-1
2.89490000E+4 2.65118872E-1 3.40028210E+2 2.65118872E-1
2.89700000E+4 2.64503936E-1 3.40038936E+2 2.64503936E-1
2.89900000E+4 2.65150130E-1 3.40028210E+2 2.65150130E-1
2.90120000E+4 2.64687388E-1 3.40038936E+2 2.64687388E-1
2.90330000E+4 2.64651931E-1 3.40028210E+2 2.64651931E-1
2.90540000E+4 2.64579707E-1 3.40028210E+2 2.64579707E-1
2.90750000E+4 2.64438207E-1 3.40028210E+2 2.64438207E-1
2.90960000E+4 2.65181781E-1 3.40028210E+2 2.65181781E-1
2.91170000E+4 2.65395027E-1 3.40038936E+2 2.65395027E-1
2.91380000E+4 2.64721155E-1 3.40028210E+2 2.64721155E-1
2.91590000E+4 2.65210938E-1 3.40017485E+2 2.65210938E-1
2.91800000E+4 2.64687736E-1 3.40028210E+2 2.64687736E-1
2.92010000E+4 2.64740867E-1 3.40038936E+2 2.64740867E-1
2.92220000E+4 2.65284016E-1 3.40038936E+2 2.65284016E-1
2.92430000E+4 2.64998281E-1 3.40038936E+2 2.64998281E-1
2.92640000E+4 2.64745019E-1 3.40028210E+2 2.64745019E-1
2.92850000E+4 2.65410551E-1 3.40017485E+2 2.65410551E-1
2.93060000E+4 2.64660058E-1 3.40028210E+2 2.64660058E-1
2.93270000E+4 2.65434337E-1 3.40038936E+2 2.65434337E-1
2.93480000E+4 2.64823242E-1 3.40028210E+2 2.64823242E-1
2.93690000E+4 2.64639412E-1 3.40017485E+2 2.64639412E-1
2.93900000E+4 2.64792331E-1 3.40038936E+2 2.64792331E-1
2.94110000E+4 2.64745208E-1 3.40017485E+2 2.64745208E-1
