N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.201665763E+00 1.193882069E+00 1.176343211E+00 1.139702959E+00 1.070709457E+00 1.015700377E+00 1.016671199E+00 1.019810821E+00 1.025929335E+00 1.036058933E+00 1.051247836E+00
1.600000000E+01 1.253958956E+00 1.254547869E+00 1.255986795E+00 1.257656285E+00 1.259607013E+00 1.261075770E+00 1.261463451E+00 1.259632918E+00 1.253866024E+00 1.241199254E+00 1.217217595E+00
1.700000000E+01 1.327885779E+00 1.326471878E+00 1.326254774E+00 1.327272861E+00 1.329068088E+00 1.331741165E+00 1.335179005E+00 1.339035909E+00 1.342668085E+00 1.346846465E+00 1.350638915E+00
1.549996187E+01 1.228047089E+00 1.228538479E+00 1.228662693E+00 1.227270489E+00 1.222681444E+00 1.211535228E+00 1.188344704E+00 1.144690106E+00 1.070582910E+00 1.010948283E+00 1.011467130E+00
1.649996187E+01 1.285124363E+00 1.284800678E+00 1.285551724E+00 1.287185140E+00 1.289619567E+00 1.292544055E+00 1.295981149E+00 1.299034919E+00 1.301606913E+00 1.303251186E+00 1.303313614E+00
1.674996808E+01 1.304113879E+00 1.303170247E+00 1.303384382E+00 1.304678015E+00 1.307053766E+00 1.309947104E+00 1.313611075E+00 1.317230674E+00 1.320850184E+00 1.324116360E+00 1.326655868E+00
1.624993176E+01 1.268526399E+00 1.268806763E+00 1.269865264E+00 1.271683566E+00 1.274026152E+00 1.276623472E+00 1.279138828E+00 1.280812628E+00 1.281109949E+00 1.279034496E+00 1.272895592E+00
1.574996808E+01 1.241081547E+00 1.241833577E+00 1.243020167E+00 1.244171914E+00 1.243938021E+00 1.242402210E+00 1.237146613E+00 1.224961686E+00 1.200733430E+00 1.155543175E+00 1.084381739E+00
1.524993176E+01 1.216674009E+00 1.215320826E+00 1.211457601E+00 1.201923214E+00 1.181035815E+00 1.139663713E+00 1.066004720E+00 1.013091703E+00 1.013869802E+00 1.016250276E+00 1.020774515E+00
