N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192974080E+00 1.178417509E+00 1.146554547E+00 1.083621803E+00 1.015088190E+00 1.015768368E+00 1.018535590E+00 1.024061394E+00 1.033281519E+00 1.047165707E+00 1.066462859E+00
1.600000000E+01 1.247510351E+00 1.248723799E+00 1.250573930E+00 1.252343955E+00 1.253943637E+00 1.254363799E+00 1.252542801E+00 1.246547850E+00 1.233292867E+00 1.207777735E+00 1.163226838E+00
1.700000000E+01 1.314711595E+00 1.314319557E+00 1.315181180E+00 1.317240296E+00 1.319969960E+00 1.323397114E+00 1.327348033E+00 1.331430245E+00 1.334959929E+00 1.338660821E+00 1.341556975E+00
1.549996187E+01 1.223132526E+00 1.223464544E+00 1.222586061E+00 1.218620517E+00 1.208508614E+00 1.186535822E+00 1.143853971E+00 1.069717609E+00 1.010505452E+00 1.011036216E+00 1.012718517E+00
1.649996187E+01 1.275633236E+00 1.276270282E+00 1.277885868E+00 1.280221990E+00 1.283131183E+00 1.286248592E+00 1.289522918E+00 1.291984625E+00 1.293385159E+00 1.293032078E+00 1.289862446E+00
1.674996808E+01 1.292704696E+00 1.292813099E+00 1.294050485E+00 1.296263783E+00 1.299374887E+00 1.302765213E+00 1.306633004E+00 1.310127623E+00 1.313229150E+00 1.315501200E+00 1.316442624E+00
1.624993176E+01 1.260722319E+00 1.261817461E+00 1.263537165E+00 1.265800025E+00 1.268302960E+00 1.270679527E+00 1.272444631E+00 1.272589831E+00 1.270127278E+00 1.263293428E+00 1.249191916E+00
1.574996808E+01 1.235626052E+00 1.236745925E+00 1.237934954E+00 1.238497702E+00 1.236656962E+00 1.231700509E+00 1.219778795E+00 1.195446232E+00 1.150694964E+00 1.075017064E+00 1.008806974E+00
1.524993176E+01 1.211355521E+00 1.208308764E+00 1.200257585E+00 1.181747707E+00 1.143495030E+00 1.072931174E+00 1.012566105E+00 1.013236959E+00 1.015482283E+00 1.019810508E+00 1.026903293E+00
