N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.007064758E+00 1.006574952E+00 1.006222006E+00 1.005929479E+00
1.016672606E+01 1.007746014E+00 1.007132318E+00 1.006695057E+00 1.006338318E+00
1.033324570E+01 1.008305177E+00 1.007580388E+00 1.007068876E+00 1.006656232E+00
1.049996187E+01 1.008744314E+00 1.007926365E+00 1.007353148E+00 1.006894090E+00
1.066670514E+01 1.009079097E+00 1.008186717E+00 1.007564162E+00 1.007067634E+00
1.083333839E+01 1.009331430E+00 1.008381508E+00 1.007720502E+00 1.007194356E+00
1.100000000E+01 1.009554512E+00 1.008531421E+00 1.007841466E+00 1.007293076E+00
1.116672606E+01 1.017472564E+00 1.008657541E+00 1.007948067E+00 1.007386009E+00
1.133324570E+01 1.028526618E+00 1.010040158E+00 1.008066255E+00 1.007502813E+00
1.149996187E+01 1.043434475E+00 1.030470864E+00 1.026673374E+00 1.026167190E+00
1.166670514E+01 1.062679301E+00 1.055649598E+00 1.056820082E+00 1.059960205E+00
1.183333839E+01 1.086114091E+00 1.084446807E+00 1.089146845E+00 1.093999340E+00
1.200000000E+01 1.112543829E+00 1.114447622E+00 1.120396887E+00 1.124835835E+00
1.216672606E+01 1.139660047E+00 1.142589617E+00 1.147645567E+00 1.150362853E+00
1.233324570E+01 1.164722097E+00 1.166498534E+00 1.169610510E+00 1.170474995E+00
1.249996187E+01 1.185760364E+00 1.185460781E+00 1.186752443E+00 1.186311718E+00
1.266670514E+01 1.202325664E+00 1.200198099E+00 1.200308574E+00 1.199161987E+00
1.283333839E+01 1.215173678E+00 1.211901864E+00 1.211405916E+00 1.209928627E+00
1.300000000E+01 1.225392949E+00 1.221542650E+00 1.220758844E+00 1.219116272E+00
