N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.092420476E+00 1.066397854E+00 1.046010712E+00 1.027033048E+00
1.016672606E+01 1.093905154E+00 1.067810656E+00 1.047540095E+00 1.028798145E+00
1.033324570E+01 1.095370880E+00 1.069513291E+00 1.049670413E+00 1.031495504E+00
1.049996187E+01 1.097069686E+00 1.071781294E+00 1.052721012E+00 1.035498937E+00
1.066670514E+01 1.099263339E+00 1.074933911E+00 1.057085228E+00 1.041281557E+00
1.083333839E+01 1.102251179E+00 1.079359442E+00 1.063247465E+00 1.049416227E+00
1.100000000E+01 1.106392876E+00 1.085526126E+00 1.071770067E+00 1.060524642E+00
1.116672606E+01 1.112115839E+00 1.093958980E+00 1.083220028E+00 1.075134431E+00
1.133324570E+01 1.119889340E+00 1.105153107E+00 1.097997909E+00 1.093413944E+00
1.149996187E+01 1.130139164E+00 1.119392775E+00 1.116057823E+00 1.114826735E+00
1.166670514E+01 1.143078414E+00 1.136482566E+00 1.136604792E+00 1.137912907E+00
1.183333839E+01 1.158468711E+00 1.155503990E+00 1.158016419E+00 1.160532748E+00
1.200000000E+01 1.175425664E+00 1.174845224E+00 1.178266218E+00 1.180673813E+00
1.216672606E+01 1.192488680E+00 1.192702032E+00 1.195756218E+00 1.197305538E+00
1.233324570E+01 1.208099352E+00 1.207838046E+00 1.209936983E+00 1.210555873E+00
1.249996187E+01 1.221256806E+00 1.220002680E+00 1.221205601E+00 1.221182431E+00
1.266670514E+01 1.231827375E+00 1.229693456E+00 1.230328886E+00 1.229968408E+00
1.283333839E+01 1.240292464E+00 1.237618268E+00 1.237964783E+00 1.237450060E+00
1.300000000E+01 1.247278842E+00 1.244331579E+00 1.244545694E+00 1.243950703E+00
