N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 320 3.800E-4 3.641711E+1 1.673010E+1 5.664990E-1 8.109490E+1
1.468000E+10 1.000E+17 320 3.800E-4 3.637845E+1 1.670990E+1 5.664300E-1 8.109320E+1
2.154000E+10 1.000E+17 320 3.800E-4 3.632286E+1 1.668090E+1 5.663290E-1 8.109080E+1
3.162000E+10 1.000E+17 320 3.800E-4 3.624368E+1 1.663960E+1 5.661850E-1 8.108730E+1
4.642000E+10 1.000E+17 320 3.800E-4 3.613230E+1 1.657490E+1 5.659820E-1 8.104990E+1
6.813000E+10 1.000E+17 320 3.800E-4 3.597837E+1 1.649450E+1 5.657000E-1 8.104250E+1
1.000000E+11 1.000E+17 320 3.800E-4 3.577054E+1 1.638610E+1 5.653140E-1 8.103260E+1
1.468000E+11 1.000E+17 320 3.800E-4 3.549821E+1 1.624400E+1 5.648020E-1 8.101960E+1
2.154000E+11 1.000E+17 320 3.800E-4 3.515402E+1 1.606430E+1 5.641410E-1 8.100280E+1
3.162000E+11 1.000E+17 320 3.800E-4 3.473617E+1 1.584610E+1 5.633180E-1 8.098200E+1
4.642000E+11 1.000E+17 320 3.800E-4 3.424912E+1 1.559150E+1 5.623220E-1 8.095670E+1
6.813000E+11 1.000E+17 320 3.800E-4 3.370141E+1 1.530450E+1 5.611490E-1 8.092670E+1
1.000000E+12 1.000E+17 320 3.800E-4 3.310187E+1 1.498930E+1 5.597810E-1 8.089310E+1
1.468000E+12 1.000E+17 320 3.800E-4 3.245658E+1 1.464870E+1 5.581520E-1 8.086220E+1
2.154000E+12 1.000E+17 320 3.800E-4 3.176828E+1 1.428380E+1 5.563170E-1 8.082160E+1
3.162000E+12 1.000E+17 320 3.800E-4 3.103748E+1 1.388870E+1 5.542590E-1 8.073530E+1
4.642000E+12 1.000E+17 320 3.800E-4 3.026387E+1 1.347610E+1 5.519600E-1 8.067380E+1
6.813000E+12 1.000E+17 320 3.800E-4 2.944718E+1 1.304020E+1 5.493620E-1 8.060870E+1
1.000000E+13 1.000E+17 320 3.800E-4 2.858766E+1 1.258110E+1 5.463930E-1 8.054420E+1
1.468000E+13 1.000E+17 320 3.800E-4 2.768624E+1 1.209400E+1 5.431630E-1 8.042210E+1
2.154000E+13 1.000E+17 320 3.800E-4 2.674478E+1 1.159270E+1 5.396330E-1 8.032440E+1
3.162000E+13 1.000E+17 320 3.800E-4 2.576609E+1 1.107360E+1 5.356660E-1 8.023180E+1
4.642000E+13 1.000E+17 320 3.800E-4 2.475400E+1 1.053400E+1 5.314600E-1 8.007150E+1
6.813000E+13 1.000E+17 320 3.800E-4 2.371333E+1 9.988700E+0 5.268460E-1 7.995260E+1
1.000000E+14 1.000E+17 320 3.800E-4 2.264989E+1 9.430600E+0 5.219680E-1 7.976810E+1
