fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:2 295.4 39.25 1.000E+000 2.235E+000 1.874E-006 4.190E+002 2.750E+000 3.394E-008 1.746E-004 7.122E-002 1.736E-004 3.110E-006 2.515E-001 3.570E-002 8.688E-005 2.439E-003 
00L2 7:39 298.7 38.82 1.000E+000 2.196E+000 1.936E-006 4.245E+002 2.671E+000 4.297E-008 1.793E-004 7.391E-002 1.784E-004 3.320E-006 2.518E-001 3.710E-002 8.924E-005 2.646E-003 
00L3 7:54 301.2 38.49 1.000E+000 2.180E+000 2.009E-006 4.298E+002 2.573E+000 5.672E-008 1.785E-004 7.448E-002 1.775E-004 3.330E-006 2.518E-001 3.740E-002 8.881E-005 9.166E-004 
00L4 8:16 303.6 38.19 1.000E+000 2.173E+000 2.049E-006 4.357E+002 2.526E+000 6.623E-008 1.796E-004 7.577E-002 1.787E-004 3.412E-006 2.520E-001 3.810E-002 8.931E-005 1.361E-003 
00L5 8:33 305.5 37.95 1.000E+000 2.184E+000 1.998E-006 4.407E+002 2.513E+000 7.072E-008 1.803E-004 7.668E-002 1.794E-004 3.470E-006 2.523E-001 3.850E-002 8.990E-005 2.717E-003 
00L6 8:53 307.5 37.7 1.000E+000 2.196E+000 1.971E-006 4.463E+002 2.502E+000 7.510E-008 1.800E-004 7.721E-002 1.791E-004 3.492E-006 2.526E-001 3.880E-002 8.978E-005 1.553E-003 
00L7 9:11 309.8 37.42 1.000E+000 2.205E+000 2.036E-006 4.531E+002 2.479E+000 8.216E-008 1.808E-004 7.837E-002 1.799E-004 3.567E-006 2.529E-001 3.950E-002 9.006E-005 8.238E-004 
00L8 9:33 312.5 37.1 1.000E+000 2.226E+000 2.016E-006 4.613E+002 2.459E+000 8.998E-008 1.828E-004 8.011E-002 1.819E-004 3.693E-006 2.534E-001 4.040E-002 9.119E-005 3.350E-003 
00L9 9:53 314.8 36.83 1.000E+000 2.256E+000 2.016E-006 4.683E+002 2.450E+000 9.494E-008 1.812E-004 8.008E-002 1.804E-004 3.667E-006 2.539E-001 4.040E-002 9.054E-005 3.598E-003 
0L10 10:20 317.6 36.51 1.000E+000 2.223E+000 2.064E-006 4.768E+002 2.461E+000 9.879E-008 1.843E-004 8.197E-002 1.834E-004 3.827E-006 2.546E-001 4.140E-002 9.223E-005 9.538E-003 
0L11 10:44 320.5 36.18 1.000E+000 2.219E+000 2.146E-006 4.853E+002 2.470E+000 1.033E-007 1.811E-004 8.107E-002 1.802E-004 3.729E-006 2.552E-001 4.100E-002 9.074E-005 1.302E-003 
0L12 11:8 323.2 35.87 1.000E+000 2.253E+000 2.113E-006 4.926E+002 2.461E+000 1.104E-007 1.825E-004 8.195E-002 1.816E-004 3.810E-006 2.560E-001 4.150E-002 9.158E-005 3.679E-003 
0L13 11:25 325.8 35.59 1.000E+000 2.272E+000 2.205E-006 4.991E+002 2.436E+000 1.194E-007 1.843E-004 8.285E-002 1.834E-004 3.904E-006 2.569E-001 4.210E-002 9.252E-005 1.103E-003 
0L14 11:50 328 35.35 1.000E+000 2.277E+000 2.421E-006 5.039E+002 2.333E+000 1.485E-007 1.806E-004 8.195E-002 1.797E-004 3.786E-006 2.571E-001 4.160E-002 9.080E-005 1.395E-002 
0L15 12:9 330.8 35.05 1.000E+000 2.333E+000 2.354E-006 5.090E+002 2.397E+000 1.383E-007 1.883E-004 8.413E-002 1.874E-004 4.077E-006 2.586E-001 4.290E-002 9.482E-005 2.165E-003 
