N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 1.800E-4 1.248121262E+00 1.330830886E+00
1.468000E+10 1.000E+17 325 1.800E-4 1.268102906E+00 1.330909403E+00
2.154000E+10 1.000E+17 325 1.800E-4 1.283855877E+00 1.331023821E+00
3.162000E+10 1.000E+17 325 1.800E-4 1.295992447E+00 1.331190004E+00
4.642000E+10 1.000E+17 325 1.800E-4 1.305271424E+00 1.331430246E+00
6.813000E+10 1.000E+17 325 1.800E-4 1.312409498E+00 1.331775220E+00
1.000000E+11 1.000E+17 325 1.800E-4 1.318000186E+00 1.332266018E+00
1.468000E+11 1.000E+17 325 1.800E-4 1.322507539E+00 1.332955363E+00
2.154000E+11 1.000E+17 325 1.800E-4 1.326295768E+00 1.333907171E+00
3.162000E+11 1.000E+17 325 1.800E-4 1.329661968E+00 1.335192732E+00
4.642000E+11 1.000E+17 325 1.800E-4 1.332854841E+00 1.336882789E+00
6.813000E+11 1.000E+17 325 1.800E-4 1.336077159E+00 1.339035914E+00
1.000000E+12 1.000E+17 325 1.800E-4 1.339480063E+00 1.341686563E+00
1.468000E+12 1.000E+17 325 1.800E-4 1.343158523E+00 1.344837528E+00
2.154000E+12 1.000E+17 325 1.800E-4 1.347154251E+00 1.348460464E+00
3.162000E+12 1.000E+17 325 1.800E-4 1.351467980E+00 1.352505382E+00
4.642000E+12 1.000E+17 325 1.800E-4 1.356078000E+00 1.356915808E+00
6.813000E+12 1.000E+17 325 1.800E-4 1.360957740E+00 1.361642426E+00
1.000000E+13 1.000E+17 325 1.800E-4 1.366084590E+00 1.366648221E+00
