T d154 d184 d214 d244
d 150 180 210 240
290 4.092045000E-02 3.800494100E-02 3.584776800E-02 3.415616300E-02
295 3.711277600E-02 3.443189000E-02 3.253701500E-02 3.113063500E-02
300 3.394103900E-02 3.164906600E-02 3.009760300E-02 2.890169900E-02
305 3.166591800E-02 2.980118600E-02 2.861383300E-02 2.776417100E-02
310 3.048448700E-02 2.914257900E-02 2.834554100E-02 2.787767400E-02
315 3.054896400E-02 2.977338100E-02 2.942478600E-02 2.933123300E-02
320 3.196158200E-02 3.177693300E-02 3.185787500E-02 3.219016900E-02
325 3.477522200E-02 3.519859000E-02 3.577123100E-02 3.650358200E-02
330 3.900273400E-02 4.003011600E-02 4.105984100E-02 4.219139200E-02
335 4.463500100E-02 4.624912000E-02 4.770321200E-02 4.919426200E-02
340 5.156261700E-02 5.366366000E-02 5.548708700E-02 5.723445500E-02
