T d154 d184 d214 d244
d 150 180 210 240
290 1.930000000E-03 1.903193000E-03 1.888915000E-03 1.879435000E-03
295 1.839537000E-03 1.811118000E-03 1.799178000E-03 1.808629000E-03
300 1.724967000E-03 1.701771000E-03 1.697997000E-03 1.689691000E-03
305 1.592533000E-03 1.562948000E-03 1.564600000E-03 1.556815000E-03
310 1.451573000E-03 1.424322000E-03 1.421036000E-03 1.418620000E-03
315 1.310674000E-03 1.285100000E-03 1.279912000E-03 1.277527000E-03
320 1.178040000E-03 1.153476000E-03 1.144431000E-03 1.143896000E-03
325 1.060490000E-03 1.037471000E-03 1.027617000E-03 1.028358000E-03
330 9.639780000E-04 9.423600000E-04 9.318840000E-04 9.294710000E-04
335 8.915310000E-04 8.727450000E-04 8.624610000E-04 8.599270000E-04
340 8.472750000E-04 8.307770000E-04 8.207270000E-04 8.161880000E-04
