T d154 d184 d214 d244
d 150 180 210 240
290 1.826770900E-02 1.687009300E-02 1.587918500E-02 1.513468600E-02
295 1.658873100E-02 1.523077700E-02 1.430221700E-02 1.365534900E-02
300 1.494883000E-02 1.370164100E-02 1.287478400E-02 1.223742100E-02
305 1.346713600E-02 1.233000300E-02 1.160844300E-02 1.106259800E-02
310 1.224507200E-02 1.127295700E-02 1.065340400E-02 1.021766000E-02
315 1.136575100E-02 1.057560000E-02 1.008176800E-02 9.749812000E-03
320 1.088785600E-02 1.028779200E-02 9.919464000E-03 9.702151000E-03
325 1.084834900E-02 1.044816500E-02 1.022511000E-02 1.012154700E-02
330 1.127273900E-02 1.107251400E-02 1.098983300E-02 1.099423100E-02
335 1.217230700E-02 1.217620200E-02 1.223168500E-02 1.234617000E-02
340 1.354729500E-02 1.373804900E-02 1.392627900E-02 1.413071900E-02
