N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.164138539E+00 1.155293319E+00 1.146796879E+00 1.138387078E+00
1.016672606E+01 1.164203750E+00 1.155401374E+00 1.146962011E+00 1.138625032E+00
1.033324570E+01 1.164299137E+00 1.155559211E+00 1.147202790E+00 1.138971328E+00
1.049996187E+01 1.164438448E+00 1.155789240E+00 1.147552828E+00 1.139473319E+00
1.066670514E+01 1.164641477E+00 1.156123400E+00 1.148059461E+00 1.140196857E+00
1.083333839E+01 1.164936348E+00 1.156606505E+00 1.148787990E+00 1.141231034E+00
1.100000000E+01 1.165362561E+00 1.157300102E+00 1.149825868E+00 1.142691531E+00
1.116672606E+01 1.165974272E+00 1.158285949E+00 1.151284671E+00 1.144718840E+00
1.133324570E+01 1.166843329E+00 1.159667114E+00 1.153296120E+00 1.147465100E+00
1.149996187E+01 1.168060102E+00 1.161562834E+00 1.155995639E+00 1.151061130E+00
1.166670514E+01 1.169728849E+00 1.164091223E+00 1.159486198E+00 1.155558105E+00
1.183333839E+01 1.171952413E+00 1.167333711E+00 1.163780318E+00 1.160854161E+00
1.200000000E+01 1.174801303E+00 1.171281866E+00 1.168737101E+00 1.166647050E+00
1.216672606E+01 1.178268453E+00 1.175786266E+00 1.174039983E+00 1.172477567E+00
1.233324570E+01 1.182227413E+00 1.180551355E+00 1.179269414E+00 1.177891232E+00
1.249996187E+01 1.186431816E+00 1.185218886E+00 1.184067160E+00 1.182622817E+00
1.266670514E+01 1.190589720E+00 1.189511870E+00 1.188276498E+00 1.186668781E+00
1.283333839E+01 1.194483690E+00 1.193341680E+00 1.191956029E+00 1.190191759E+00
1.300000000E+01 1.198052835E+00 1.196788201E+00 1.195265921E+00 1.193378002E+00
