Ew Nt
4.5197340E-1 4.1384934E+14
4.4922347E-1 5.1264514E+14
4.4647353E-1 3.9279614E+14
4.4372358E-1 1.8257022E+14
4.4097363E-1 -1.5765268E+13
4.3822368E-1 -1.4351679E+14
4.3547374E-1 -1.7958900E+14
4.3272380E-1 -1.3080991E+14
4.2997385E-1 -2.3994551E+13
4.2722391E-1 1.0398767E+14
4.2447396E-1 2.1842405E+14
4.2172402E-1 2.9686567E+14
4.1897408E-1 3.3390818E+14
4.1622413E-1 3.3985263E+14
4.1347419E-1 3.3342967E+14
4.1072424E-1 3.3134970E+14
4.0797430E-1 3.4069936E+14
4.0522436E-1 3.5844307E+14
4.0247441E-1 3.7618591E+14
3.9972447E-1 3.8543547E+14
3.9697452E-1 3.8122115E+14
3.9422458E-1 3.6437391E+14
3.9147463E-1 3.4179966E+14
3.8872469E-1 3.2336332E+14
3.8597475E-1 3.1647778E+14
3.8322480E-1 3.2218743E+14
3.8047486E-1 3.3563259E+14
3.7772491E-1 3.5011192E+14
3.7497497E-1 3.6135766E+14
3.7222502E-1 3.6917733E+14
3.6947508E-1 3.7615254E+14
3.6672514E-1 3.8510162E+14
3.6397519E-1 3.9716585E+14
3.6122525E-1 4.1130670E+14
3.5847530E-1 4.2501929E+14
3.5572536E-1 4.3566721E+14
3.5297541E-1 4.4173215E+14
3.5022547E-1 4.4333199E+14
3.4747553E-1 4.4180394E+14
3.4472558E-1 4.3881341E+14
3.4197564E-1 4.3571519E+14
3.3922569E-1 4.3349757E+14
3.3647575E-1 4.3305043E+14
3.3372580E-1 4.3531580E+14
3.3097586E-1 4.4116418E+14
3.2822592E-1 4.5116953E+14
3.2547597E-1 4.6551253E+14
3.2272603E-1 4.8406250E+14
3.1997608E-1 5.0655083E+14
3.1722614E-1 5.3277411E+14
3.1447619E-1 5.6278560E+14
3.1172625E-1 5.9696720E+14
3.0897631E-1 6.3584010E+14
3.0622636E-1 6.7967131E+14
3.0347642E-1 7.2815025E+14
3.0072647E-1 7.8030688E+14
2.9797653E-1 8.3441873E+14
2.9522658E-1 8.8730920E+14
2.9247664E-1 9.3257455E+14
2.8972670E-1 9.5806120E+14
2.8697675E-1 9.4428386E+14
2.8422681E-1 8.6672697E+14
2.8147686E-1 7.0432898E+14
2.7872692E-1 4.5240837E+14
2.7597697E-1 3.0151701E+14
