fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:37:14 295.1 39.29 1.000E+000 6.379E-001 1.047E-006 1.351E+004 2.658E+000 1.346E-008 2.975E-004 
0T02 10:40:34 295 39.3 1.000E+000 6.440E-001 1.018E-006 1.353E+004 2.659E+000 1.333E-008 3.042E-004 
0T03 10:43:14 295.1 39.29 1.000E+000 6.376E-001 1.037E-006 1.342E+004 2.656E+000 1.349E-008 2.898E-004 
0T04 10:46:08 295.1 39.29 1.000E+000 6.506E-001 1.029E-006 1.345E+004 2.657E+000 1.348E-008 2.437E-004 
0T05 10:48:48 295 39.3 1.000E+000 6.531E-001 1.012E-006 1.337E+004 2.657E+000 1.339E-008 3.187E-004 
0T06 10:51:52 295.1 39.29 1.000E+000 6.435E-001 1.026E-006 1.369E+004 2.661E+000 1.335E-008 2.374E-004 
0T07 10:56:26 295 39.3 1.000E+000 6.583E-001 1.011E-006 1.368E+004 2.660E+000 1.331E-008 3.234E-004 
0T08 11:02:20 295 39.3 1.000E+000 6.437E-001 1.045E-006 1.317E+004 2.656E+000 1.337E-008 6.058E-003 
0T09 11:08:12 295.1 39.29 1.000E+000 6.413E-001 1.048E-006 1.353E+004 2.657E+000 1.342E-008 2.253E-004 
0T10 11:12:48 295.1 39.29 1.000E+000 6.403E-001 1.040E-006 1.346E+004 2.657E+000 1.344E-008 2.656E-004 
0T11 11:17:38 295.1 39.29 1.000E+000 6.360E-001 1.066E-006 1.354E+004 2.657E+000 1.344E-008 2.747E-004 
0T12 11:21:02 295.1 39.29 1.000E+000 6.404E-001 1.056E-006 1.351E+004 2.660E+000 1.335E-008 2.689E-004 
