fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:37:14 295.1 39.29 1.000E+000 6.450E-001 1.035E-006 1.355E+004 2.659E+000 1.343E-008 2.980E-004 
0T02 10:40:34 295 39.3 1.000E+000 6.450E-001 1.014E-006 1.355E+004 2.660E+000 1.331E-008 2.995E-004 
0T03 10:43:14 295.1 39.29 1.000E+000 6.450E-001 1.023E-006 1.355E+004 2.660E+000 1.340E-008 3.014E-004 
0T04 10:46:08 295.1 39.29 1.000E+000 6.450E-001 1.032E-006 1.355E+004 2.658E+000 1.345E-008 2.446E-004 
0T05 10:48:48 295 39.3 1.000E+000 6.450E-001 1.014E-006 1.355E+004 2.661E+000 1.329E-008 3.193E-004 
0T06 10:51:52 295.1 39.29 1.000E+000 6.450E-001 1.026E-006 1.355E+004 2.659E+000 1.341E-008 2.345E-004 
0T07 10:56:26 295 39.3 1.000E+000 6.450E-001 1.023E-006 1.355E+004 2.658E+000 1.338E-008 3.140E-004 
0T08 11:02:20 295 39.3 1.000E+000 6.450E-001 1.035E-006 1.355E+004 2.663E+000 1.319E-008 6.010E-003 
0T09 11:08:12 295.1 39.29 1.000E+000 6.450E-001 1.043E-006 1.355E+004 2.658E+000 1.340E-008 2.258E-004 
0T10 11:12:48 295.1 39.29 1.000E+000 6.450E-001 1.032E-006 1.355E+004 2.659E+000 1.340E-008 2.571E-004 
0T11 11:17:38 295.1 39.29 1.000E+000 6.450E-001 1.051E-006 1.355E+004 2.658E+000 1.342E-008 2.825E-004 
0T12 11:21:02 295.1 39.29 1.000E+000 6.450E-001 1.048E-006 1.355E+004 2.661E+000 1.333E-008 2.649E-004 
