T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
330 001_330 35.134 4.086350E-1 3.768628E-1 7.477550E+1 2.303080E+1 3.324320E-1 3.463987E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.800E-4 1.000E+15
330 002_330 35.134 4.065540E-1 3.758103E-1 7.439270E+1 2.273260E+1 3.294240E-1 3.450344E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.800E-4 1.000E+15
330 003_330 35.134 4.035420E-1 3.743012E-1 7.395720E+1 2.234200E+1 3.254590E-1 3.432374E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.800E-4 1.000E+15
330 004_330 35.134 3.992070E-1 3.721595E-1 7.352860E+1 2.184820E+1 3.205370E-1 3.408049E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.800E-4 1.000E+15
330 005_330 35.134 3.931270E-1 3.691637E-1 7.319260E+1 2.124470E+1 3.146390E-1 3.376033E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.800E-4 1.000E+15
330 006_330 35.134 3.852920E-1 3.650557E-1 7.298800E+1 2.053200E+1 3.079980E-1 3.333130E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.800E-4 1.000E+15
330 007_330 35.134 3.761680E-1 3.595700E-1 7.289130E+1 1.971840E+1 3.008110E-1 3.277541E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.800E-4 1.000E+15
330 008_330 35.134 3.665680E-1 3.524896E-1 7.281180E+1 1.881630E+1 2.933690E-1 3.206920E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.800E-4 1.000E+15
330 009_330 35.134 3.571680E-1 3.437174E-1 7.267610E+1 1.784420E+1 2.859080E-1 3.120610E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.800E-4 1.000E+15
330 010_330 35.134 3.483180E-1 3.333325E-1 7.246160E+1 1.682640E+1 2.786430E-1 3.019354E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.800E-4 1.000E+15
330 011_330 35.134 3.401090E-1 3.215775E-1 7.217360E+1 1.578750E+1 2.716500E-1 2.905842E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.800E-4 1.000E+15
330 012_330 35.134 3.323760E-1 3.087586E-1 7.184870E+1 1.474680E+1 2.649320E-1 2.783131E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.800E-4 1.000E+15
330 013_330 35.134 3.250180E-1 2.951081E-1 7.148620E+1 1.371330E+1 2.584470E-1 2.653010E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.800E-4 1.000E+15
330 014_330 35.134 3.178610E-1 2.807057E-1 7.108570E+1 1.268530E+1 2.520410E-1 2.516514E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.800E-4 1.000E+15
330 015_330 35.134 3.107050E-1 2.655132E-1 7.064820E+1 1.165650E+1 2.455960E-1 2.373097E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.800E-4 1.000E+15
330 016_330 35.134 3.033270E-1 2.494839E-1 7.018890E+1 1.062310E+1 2.389940E-1 2.222461E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.800E-4 1.000E+15
330 017_330 35.134 2.957380E-1 2.326619E-1 6.967870E+1 9.588800E+0 2.321580E-1 2.065134E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.800E-4 1.000E+15
330 018_330 35.134 2.878950E-1 2.152147E-1 6.910960E+1 8.564000E+0 2.250880E-1 1.902356E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.800E-4 1.000E+15
330 019_330 35.134 2.797620E-1 1.974073E-1 6.847480E+1 7.563300E+0 2.177050E-1 1.737057E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.800E-4 1.000E+15
330 020_330 35.134 2.712330E-1 1.795556E-1 6.778450E+1 6.602400E+0 2.100290E-1 1.571779E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.800E-4 1.000E+15
330 021_330 35.134 2.623310E-1 1.619893E-1 6.701400E+1 5.695500E+0 2.020210E-1 1.409623E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.800E-4 1.000E+15
330 022_330 35.134 2.530240E-1 1.450130E-1 6.614930E+1 4.854300E+0 1.936620E-1 1.253284E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.800E-4 1.000E+15
330 023_330 35.134 2.432560E-1 1.288981E-1 6.517440E+1 4.087100E+0 1.848730E-1 1.105383E-1 5.000000E-1 4.642000E+13 4.642000E+13 3.800E-4 1.000E+15
330 024_330 35.134 2.329360E-1 1.138597E-1 6.407030E+1 3.398600E+0 1.755960E-1 9.677191E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.800E-4 1.000E+15
330 025_330 35.134 2.219440E-1 1.000526E-1 6.281140E+1 2.789600E+0 1.657520E-1 8.414960E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.800E-4 1.000E+15
