x Ef Eg
10 0.14298458 1.108704
9.9999 0.14298583 1.108704
9.999799 0.14298708 1.108704
9.999693 0.14298838 1.108704
9.999579 0.14298976 1.108704
9.999455 0.14299126 1.108704
9.999316 0.14299292 1.108704
9.999156 0.1429948 1.108704
9.998971 0.14299696 1.108704
9.998751 0.14299948 1.108704
9.998487 0.14300245 1.108704
9.998166 0.14300599 1.108704
9.997769 0.14301023 1.108704
9.997276 0.14301534 1.108704
9.996655 0.1430215 1.108704
9.995867 0.1430289 1.108704
9.994862 0.14303772 1.108704
9.993572 0.14304809 1.108704
9.991907 0.14306004 1.108704
9.989751 0.1430734 1.108704
9.986951 0.14308775 1.108704
9.98331 0.14310232 1.108704
9.978574 0.14311606 1.108704
9.972413 0.14312782 1.108704
9.96441 0.14313669 1.108704
9.954038 0.14314238 1.108704
9.940637 0.14314537 1.108704
9.92339 0.14314659 1.108704
9.901299 0.14314696 1.108704
9.873159 0.14314705 1.108704
9.837538 0.14314706 1.108704
9.79276 0.14314706 1.108704
9.736902 0.14314706 1.108704
9.667796 0.14314706 1.108704
9.583061 0.14314706 1.108704
9.48014 0.14314706 1.108704
9.356379 0.14314706 1.108704
9.209113 0.14314706 1.108704
9.035797 0.14314706 1.108704
8.834139 0.14314706 1.108704
8.602264 0.14314706 1.108704
8.338876 0.14314706 1.108704
8.043417 0.14314706 1.108704
7.716204 0.14314706 1.108704
7.358533 0.14314706 1.108704
6.97274 0.14314706 1.108704
6.562193 0.14314706 1.108704
6.131229 0.14314706 1.108704
5.685025 0.14314707 1.108704
5.229404 0.14314707 1.108704
4.770596 0.14314707 1.108704
4.314975 0.14314707 1.108704
3.868771 0.14314707 1.108704
3.437807 0.14314707 1.108704
3.02726 0.14314707 1.108704
2.641467 0.14314707 1.108704
2.283796 0.14314707 1.108704
1.956583 0.14314707 1.108704
1.661124 0.14314707 1.108704
1.397736 0.14314707 1.108704
1.165861 0.14314707 1.108704
0.964203000000001 0.14314707 1.108704
0.790887000000001 0.14314707 1.108704
0.643621 0.14314707 1.108704
0.519860000000001 0.14314707 1.108704
0.416938999999999 0.14314707 1.108704
0.332204000000001 0.14314707 1.108704
0.263097999999999 0.14314709 1.108704
0.207239999999999 0.14314748 1.108704
0.162462000000001 0.14315325 1.108704
0.126840999999999 0.14320977 1.108704
0.0987009999999984 0.14358425 1.108704
0.0766099999999987 0.14529024 1.108704
0.0593630000000012 0.15071833 1.108704
0.0459619999999994 0.16285055 1.108704
0.040776000000001 0.17144902 1.108704
0.0355899999999991 0.18276557 1.108704
0.0315890000000003 0.19368646 1.108704
0.0275870000000005 0.20669583 1.108704
0.0245069999999998 0.21822706 1.108704
0.0214260000000017 0.23112162 1.108704
0.0166900000000005 0.25367027 1.108704
0.0130489999999988 0.27328613 1.108704
0.0102490000000017 0.28973243 1.108704
0.0080929999999988 0.30320925 1.108704
0.00642799999999966 0.31409912 1.108704
0.00513799999999875 0.3228289 1.108704
0.0041329999999995 0.32980218 1.108704
0.00334499999999949 0.33537137 1.108704
0.00272400000000061 0.33983055 1.108704
0.00223099999999832 0.34341838 1.108704
0.00183399999999878 0.34632514 1.108704
0.00151299999999921 0.34870089 1.108704
0.00124900000000139 0.35066329 1.108704
0.00102899999999906 0.35230434 1.108704
0.000844000000000733 0.35369612 1.108704
0.000683999999999685 0.35489536 1.108704
0.000544999999998907 0.3559472 1.108704
0.000420999999999339 0.35688807 1.108704
0.000306999999999391 0.35774812 1.108704
0.000201000000000562 0.35855314 1.108704
9.99999999997669E-5 0.35932634 1.108704
0 0.36008989 1.108704
