x Ef Eg
10 0.165015 1.099357
9.9999 0.16501225 1.099357
9.999799 0.16500947 1.099357
9.999693 0.1650066 1.099357
9.999579 0.16500355 1.099357
9.999455 0.16500024 1.099357
9.999316 0.16499656 1.099357
9.999156 0.16499239 1.099357
9.998971 0.1649876 1.099357
9.998751 0.16498201 1.099357
9.998487 0.16497541 1.099357
9.998166 0.16496754 1.099357
9.997769 0.16495808 1.099357
9.997276 0.16494667 1.099357
9.996655 0.16493289 1.099357
9.995867 0.16491628 1.099357
9.994862 0.1648964 1.099357
9.993572 0.16487291 1.099357
9.991907 0.16484566 1.099357
9.989751 0.16481492 1.099357
9.986951 0.16478157 1.099357
9.98331 0.16474722 1.099357
9.978574 0.16471424 1.099357
9.972413 0.16468537 1.099357
9.96441 0.16466293 1.099357
9.954038 0.16464798 1.099357
9.940637 0.16463977 1.099357
9.92339 0.16463621 1.099357
9.901299 0.16463505 1.099357
9.873159 0.16463477 1.099357
9.837538 0.16463473 1.099357
9.79276 0.16463472 1.099357
9.736902 0.16463472 1.099357
9.667796 0.16463472 1.099357
9.583061 0.16463472 1.099357
9.48014 0.16463472 1.099357
9.356379 0.16463472 1.099357
9.209113 0.16463473 1.099357
9.035797 0.16463473 1.099357
8.834139 0.16463473 1.099357
8.602264 0.16463473 1.099357
8.338876 0.16463473 1.099357
8.043417 0.16463473 1.099357
7.716204 0.16463473 1.099357
7.358533 0.16463473 1.099357
6.97274 0.16463473 1.099357
6.562193 0.16463473 1.099357
6.131229 0.16463473 1.099357
5.685025 0.16463473 1.099357
5.229404 0.16463473 1.099357
4.770596 0.16463473 1.099357
4.314975 0.16463473 1.099357
3.868771 0.16463473 1.099357
3.437807 0.16463473 1.099357
3.02726 0.16463474 1.099357
2.641467 0.16463474 1.099357
2.283796 0.16463474 1.099357
1.956583 0.16463474 1.099357
1.661124 0.16463474 1.099357
1.397736 0.16463474 1.099357
1.165861 0.16463474 1.099357
0.964203000000001 0.16463474 1.099357
0.790887000000001 0.16463474 1.099357
0.643621 0.16463474 1.099357
0.519860000000001 0.16463474 1.099357
0.416938999999999 0.16463474 1.099357
0.332204000000001 0.16463474 1.099357
0.263097999999999 0.16463477 1.099357
0.207239999999999 0.16463535 1.099357
0.162462000000001 0.16464302 1.099357
0.126840999999999 0.16471147 1.099357
0.0987009999999984 0.16512696 1.099357
0.0766099999999987 0.16687674 1.099357
0.0593630000000012 0.17209011 1.099357
0.0459619999999994 0.1832361 1.099357
0.0355899999999991 0.20075492 1.099357
0.0275870000000005 0.22224447 1.099357
0.0214260000000017 0.24451715 1.099357
0.0166900000000005 0.26531788 1.099357
0.0130489999999988 0.28355154 1.099357
0.0102490000000017 0.29892147 1.099357
0.0080929999999988 0.31156426 1.099357
0.00642799999999966 0.32180807 1.099357
0.00513799999999875 0.33003625 1.099357
0.0041329999999995 0.33661851 1.099357
0.00334499999999949 0.34188123 1.099357
0.00272400000000061 0.34609858 1.099357
0.00223099999999832 0.34949403 1.099357
0.00183399999999878 0.35224634 1.099357
0.00151299999999921 0.35449677 1.099357
0.00124900000000139 0.35635626 1.099357
0.00102899999999906 0.35791167 1.099357
0.000844000000000733 0.3592311 1.099357
0.000683999999999685 0.36036823 1.099357
0.000544999999998907 0.36136574 1.099357
0.000420999999999339 0.36225815 1.099357
0.000306999999999391 0.36307399 1.099357
0.000201000000000562 0.36383774 1.099357
9.99999999997669E-5 0.36457136 1.099357
0 0.36529592 1.099357
