x Ef Eg
10 0.17956977 1.1203
9.9999 0.17957233 1.1203
9.999799 0.17957492 1.1203
9.999693 0.17957761 1.1203
9.999579 0.17958049 1.1203
9.999455 0.17958362 1.1203
9.999316 0.17958712 1.1203
9.999156 0.17959111 1.1203
9.998971 0.17959572 1.1203
9.998751 0.17960114 1.1203
9.998487 0.17960761 1.1203
9.998166 0.17961541 1.1203
9.997769 0.17962492 1.1203
9.997276 0.17963658 1.1203
9.996655 0.17965098 1.1203
9.995867 0.17966882 1.1203
9.994862 0.17969093 1.1203
9.993572 0.17971827 1.1203
9.991907 0.17975186 1.1203
9.989751 0.17979269 1.1203
9.986951 0.17984154 1.1203
9.98331 0.17989865 1.1203
9.978574 0.17996336 1.1203
9.972413 0.18003365 1.1203
9.96441 0.18010591 1.1203
9.954038 0.18017504 1.1203
9.940637 0.18023537 1.1203
9.92339 0.18028222 1.1203
9.901299 0.18031368 1.1203
9.873159 0.18033133 1.1203
9.837538 0.18033931 1.1203
9.79276 0.18034212 1.1203
9.736902 0.18034287 1.1203
9.667796 0.18034301 1.1203
9.583061 0.18034303 1.1203
9.48014 0.18034303 1.1203
9.356379 0.18034303 1.1203
9.209113 0.18034304 1.1203
9.035797 0.18034304 1.1203
8.834139 0.18034304 1.1203
8.602264 0.18034304 1.1203
8.338876 0.18034304 1.1203
8.043417 0.18034304 1.1203
7.716204 0.18034304 1.1203
7.358533 0.18034305 1.1203
6.97274 0.18034305 1.1203
6.562193 0.18034305 1.1203
6.131229 0.18034305 1.1203
5.685025 0.18034305 1.1203
5.229404 0.18034306 1.1203
4.770596 0.18034306 1.1203
4.314975 0.18034306 1.1203
3.868771 0.18034306 1.1203
3.437807 0.18034306 1.1203
3.02726 0.18034307 1.1203
2.641467 0.18034307 1.1203
2.283796 0.18034307 1.1203
1.956583 0.18034307 1.1203
1.661124 0.18034307 1.1203
1.397736 0.18034307 1.1203
1.165861 0.18034307 1.1203
0.964203000000001 0.18034307 1.1203
0.790887000000001 0.18034308 1.1203
0.643621 0.18034312 1.1203
0.519860000000001 0.18034396 1.1203
0.416938999999999 0.18035583 1.1203
0.332204000000001 0.18047504 1.1203
0.263097999999999 0.1813277 1.1203
0.207239999999999 0.18565547 1.1203
0.184850999999998 0.19191733 1.1203
0.162462000000001 0.20319525 1.1203
0.144652000000001 0.21795994 1.1203
0.126840999999999 0.2393915 1.1203
0.117460999999999 0.25379997 1.1203
0.108080999999999 0.27046049 1.1203
0.0987009999999984 0.28943456 1.1203
0.0913369999999993 0.30597521 1.1203
0.0839740000000013 0.32397205 1.1203
0.0766099999999987 0.34343004 1.1203
0.0679860000000012 0.3680775 1.1203
0.0593630000000012 0.39473418 1.1203
0.0526620000000015 0.4168345 1.1203
0.0459619999999994 0.44014847 1.1203
0.040776000000001 0.45902579 1.1203
0.0355899999999991 0.47863017 1.1203
0.0315890000000003 0.49425321 1.1203
0.0275870000000005 0.51030908 1.1203
0.0214260000000017 0.53587685 1.1203
0.0166900000000005 0.55623226 1.1203
0.0130489999999988 0.57228873 1.1203
0.0102490000000017 0.58487992 1.1203
0.0080929999999988 0.59472233 1.1203
0.00642799999999966 0.6024089 1.1203
0.00513799999999875 0.60841793 1.1203
0.0041329999999995 0.61312847 1.1203
0.00334499999999949 0.61683721 1.1203
0.00272400000000061 0.61977433 1.1203
0.00223099999999832 0.62211742 1.1203
0.00183399999999878 0.62400298 1.1203
0.00151299999999921 0.62553583 1.1203
0.00124900000000139 0.62679649 1.1203
0.00102899999999906 0.62784696 1.1203
0.000844000000000733 0.62873523 1.1203
0.000683999999999685 0.62949869 1.1203
0.000544999999998907 0.63016687 1.1203
0.000420999999999339 0.63076341 1.1203
0.000306999999999391 0.63130777 1.1203
0.000201000000000562 0.63181651 1.1203
9.99999999997669E-5 0.6323044 1.1203
0 0.63278552 1.1203
