x Ef Eg
10 0.26722273 1.111607
9.9999 0.2672252 1.111607
9.999799 0.26722771 1.111607
9.999693 0.26723032 1.111607
9.999579 0.26723312 1.111607
9.999455 0.26723618 1.111607
9.999316 0.2672396 1.111607
9.999156 0.26724351 1.111607
9.998971 0.26724805 1.111607
9.998751 0.26725341 1.111607
9.998487 0.26725983 1.111607
9.998166 0.26726762 1.111607
9.997769 0.26727718 1.111607
9.997276 0.26728902 1.111607
9.996655 0.2673038 1.111607
9.995867 0.26732237 1.111607
9.994862 0.2673458 1.111607
9.993572 0.26737545 1.111607
9.991907 0.26741297 1.111607
9.989751 0.26746036 1.111607
9.986951 0.26751995 1.111607
9.98331 0.26759425 1.111607
9.978574 0.26768581 1.111607
9.972413 0.26779675 1.111607
9.96441 0.26792821 1.111607
9.954038 0.26807945 1.111607
9.940637 0.26824696 1.111607
9.92339 0.26842376 1.111607
9.901299 0.26859937 1.111607
9.873159 0.26876114 1.111607
9.837538 0.26889696 1.111607
9.79276 0.26899885 1.111607
9.736902 0.26906563 1.111607
9.667796 0.26910298 1.111607
9.583061 0.26912039 1.111607
9.48014 0.269127 1.111607
9.356379 0.26912901 1.111607
9.209113 0.26912949 1.111607
9.035797 0.26912959 1.111607
8.834139 0.26912961 1.111607
8.602264 0.26912962 1.111607
8.338876 0.26912963 1.111607
8.043417 0.26912965 1.111607
7.716204 0.26912966 1.111607
7.358533 0.26912968 1.111607
6.97274 0.26912969 1.111607
6.562193 0.26912971 1.111607
6.131229 0.26912973 1.111607
5.685025 0.26912975 1.111607
5.229404 0.26912976 1.111607
4.770596 0.26912978 1.111607
4.314975 0.2691298 1.111607
3.868771 0.26912981 1.111607
3.437807 0.26912983 1.111607
3.02726 0.26912984 1.111607
2.641467 0.26912985 1.111607
2.283796 0.26912986 1.111607
1.956583 0.26912987 1.111607
1.661124 0.26912991 1.111607
1.397736 0.2691303 1.111607
1.165861 0.26913448 1.111607
0.964203000000001 0.26917095 1.111607
0.790887000000001 0.2694206 1.111607
0.643621 0.2707511 1.111607
0.519860000000001 0.27620185 1.111607
0.416938999999999 0.29274192 1.111607
0.374571 0.30772823 1.111607
0.332204000000001 0.32902748 1.111607
0.297650999999998 0.35195659 1.111607
0.263097999999999 0.38028401 1.111607
0.235168999999999 0.40728112 1.111607
0.207239999999999 0.43799455 1.111607
0.184850999999998 0.4653148 1.111607
0.162462000000001 0.49504197 1.111607
0.144652000000001 0.52041066 1.111607
0.126840999999999 0.54730418 1.111607
0.112770999999999 0.56962776 1.111607
0.0987009999999984 0.59290316 1.111607
0.0876550000000016 0.61184233 1.111607
0.0766099999999987 0.63136832 1.111607
0.0593630000000012 0.66303075 1.111607
0.0459619999999994 0.68862279 1.111607
0.0355899999999991 0.70902639 1.111607
0.0275870000000005 0.72512697 1.111607
0.0214260000000017 0.73773631 1.111607
0.0166900000000005 0.74755906 1.111607
0.0130489999999988 0.75518499 1.111607
0.0102490000000017 0.76109525 1.111607
0.0080929999999988 0.76567497 1.111607
0.00642799999999966 0.76922813 1.111607
0.00513799999999875 0.77199203 1.111607
0.0041329999999995 0.77415047 1.111607
0.00334499999999949 0.7758449 1.111607
0.00272400000000061 0.77718375 1.111607
0.00223099999999832 0.77824991 1.111607
0.00183399999999878 0.77910667 1.111607
0.00151299999999921 0.77980238 1.111607
0.00124900000000139 0.78037403 1.111607
0.00102899999999906 0.78085 1.111607
0.000844000000000733 0.78125222 1.111607
0.000683999999999685 0.78159775 1.111607
0.000544999999998907 0.78190001 1.111607
0.000420999999999339 0.78216976 1.111607
0.000306999999999391 0.78241582 1.111607
0.000201000000000562 0.78264569 1.111607
9.99999999997669E-5 0.78286609 1.111607
0 0.78308335 1.111607
