x Ef Eg
10 0.22139105 1.124918
9.9999 0.22139414 1.124918
9.999799 0.22139726 1.124918
9.999693 0.22140052 1.124918
9.999579 0.221404 1.124918
9.999455 0.22140781 1.124918
9.999316 0.22141207 1.124918
9.999156 0.22141694 1.124918
9.998971 0.22142259 1.124918
9.998751 0.22142927 1.124918
9.998487 0.22143726 1.124918
9.998166 0.22144695 1.124918
9.997769 0.22145884 1.124918
9.997276 0.22147356 1.124918
9.996655 0.22149192 1.124918
9.995867 0.22151497 1.124918
9.994862 0.22154402 1.124918
9.993572 0.22158072 1.124918
9.991907 0.2216271 1.124918
9.989751 0.22168554 1.124918
9.986951 0.22175881 1.124918
9.98331 0.22184984 1.124918
9.978574 0.22196146 1.124918
9.972413 0.22209587 1.124918
9.96441 0.22225385 1.124918
9.954038 0.22243372 1.124918
9.940637 0.22263031 1.124918
9.92339 0.22283429 1.124918
9.901299 0.22303257 1.124918
9.873159 0.22321031 1.124918
9.837538 0.22335453 1.124918
9.79276 0.2234582 1.124918
9.736902 0.2235227 1.124918
9.667796 0.22355657 1.124918
9.583061 0.2235712 1.124918
9.48014 0.22357629 1.124918
9.356379 0.22357769 1.124918
9.209113 0.223578 1.124918
9.035797 0.22357805 1.124918
8.834139 0.22357806 1.124918
8.602264 0.22357807 1.124918
8.338876 0.22357808 1.124918
8.043417 0.22357809 1.124918
7.716204 0.22357809 1.124918
7.358533 0.2235781 1.124918
6.97274 0.22357811 1.124918
6.562193 0.22357812 1.124918
6.131229 0.22357813 1.124918
5.685025 0.22357814 1.124918
5.229404 0.22357816 1.124918
4.770596 0.22357817 1.124918
4.314975 0.22357817 1.124918
3.868771 0.22357818 1.124918
3.437807 0.22357819 1.124918
3.02726 0.2235782 1.124918
2.641467 0.22357821 1.124918
2.283796 0.22357821 1.124918
1.956583 0.22357822 1.124918
1.661124 0.22357824 1.124918
1.397736 0.22357851 1.124918
1.165861 0.22358185 1.124918
0.964203000000001 0.22361507 1.124918
0.790887000000001 0.22387327 1.124918
0.643621 0.22542217 1.124918
0.519860000000001 0.2324489 1.124918
0.468399000000002 0.24183729 1.124918
0.416938999999999 0.25781744 1.124918
0.388694000000001 0.27062177 1.124918
0.360448999999999 0.28667578 1.124918
0.332204000000001 0.30625678 1.124918
0.309169000000001 0.32496095 1.124918
0.286133 0.34617169 1.124918
0.263097999999999 0.36991441 1.124918
0.244478999999998 0.39096487 1.124918
0.225859 0.41368001 1.124918
0.207239999999999 0.43806106 1.124918
0.192314 0.45880898 1.124918
0.177388000000001 0.48062787 1.124918
0.162462000000001 0.5035178 1.124918
0.150587999999999 0.52249197 1.124918
0.138715000000001 0.54214396 1.124918
0.126840999999999 0.56247376 1.124918
0.112770999999999 0.58744143 1.124918
0.0987009999999984 0.61336086 1.124918
0.0876550000000016 0.63437556 1.124918
0.0766099999999987 0.65597684 1.124918
0.0679860000000012 0.67324904 1.124918
0.0593630000000012 0.6908788 1.124918
0.0526620000000015 0.70482429 1.124918
0.0459619999999994 0.71898574 1.124918
0.0355899999999991 0.74133258 1.124918
0.0275870000000005 0.75892888 1.124918
0.0214260000000017 0.7726861 1.124918
0.0166900000000005 0.7833882 1.124918
0.0130489999999988 0.7916874 1.124918
0.0102490000000017 0.79811347 1.124918
0.0080929999999988 0.80308911 1.124918
0.00642799999999966 0.80694706 1.124918
0.00513799999999875 0.80994657 1.124918
0.0041329999999995 0.81228807 1.124918
0.00334499999999949 0.81412561 1.124918
0.00272400000000061 0.81557717 1.124918
0.00223099999999832 0.81673284 1.124918
0.00183399999999878 0.81766138 1.124918
0.00151299999999921 0.81841527 1.124918
0.00124900000000139 0.81903464 1.124918
0.00102899999999906 0.81955031 1.124918
0.000844000000000733 0.81998605 1.124918
0.000683999999999685 0.82036034 1.124918
0.000544999999998907 0.82068773 1.124918
0.000420999999999339 0.8209799 1.124918
0.000306999999999391 0.8212464 1.124918
0.000201000000000562 0.82149536 1.124918
9.99999999997669E-5 0.82173404 1.124918
0 0.82196932 1.124918
