x Ef Eg
10 0.14609942 1.107392
9.9999 0.14610008 1.107392
9.999799 0.14610074 1.107392
9.999693 0.14610142 1.107392
9.999579 0.14610215 1.107392
9.999455 0.14610294 1.107392
9.999316 0.14610381 1.107392
9.999156 0.1461048 1.107392
9.998971 0.14610594 1.107392
9.998751 0.14610727 1.107392
9.998487 0.14610884 1.107392
9.998166 0.1461107 1.107392
9.997769 0.14611294 1.107392
9.997276 0.14611563 1.107392
9.996655 0.14611888 1.107392
9.995867 0.14612279 1.107392
9.994862 0.14612744 1.107392
9.993572 0.14613292 1.107392
9.991907 0.14613924 1.107392
9.989751 0.14614632 1.107392
9.986951 0.14615394 1.107392
9.98331 0.14616169 1.107392
9.978574 0.14616901 1.107392
9.972413 0.14617531 1.107392
9.96441 0.14618007 1.107392
9.954038 0.14618315 1.107392
9.940637 0.14618478 1.107392
9.92339 0.14618545 1.107392
9.901299 0.14618566 1.107392
9.873159 0.1461857 1.107392
9.837538 0.14618571 1.107392
9.79276 0.14618571 1.107392
9.736902 0.14618571 1.107392
9.667796 0.14618571 1.107392
9.583061 0.14618571 1.107392
9.48014 0.14618571 1.107392
9.356379 0.14618571 1.107392
9.209113 0.14618571 1.107392
9.035797 0.14618571 1.107392
8.834139 0.14618571 1.107392
8.602264 0.14618571 1.107392
8.338876 0.14618571 1.107392
8.043417 0.14618571 1.107392
7.716204 0.14618571 1.107392
7.358533 0.14618571 1.107392
6.97274 0.14618571 1.107392
6.562193 0.14618571 1.107392
6.131229 0.14618572 1.107392
5.685025 0.14618572 1.107392
5.229404 0.14618572 1.107392
4.770596 0.14618572 1.107392
4.314975 0.14618572 1.107392
3.868771 0.14618572 1.107392
3.437807 0.14618572 1.107392
3.02726 0.14618572 1.107392
2.641467 0.14618572 1.107392
2.283796 0.14618572 1.107392
1.956583 0.14618572 1.107392
1.661124 0.14618572 1.107392
1.397736 0.14618572 1.107392
1.165861 0.14618572 1.107392
0.964203000000001 0.14618572 1.107392
0.790887000000001 0.14618572 1.107392
0.643621 0.14618572 1.107392
0.519860000000001 0.14618572 1.107392
0.416938999999999 0.14618572 1.107392
0.332204000000001 0.14618572 1.107392
0.263097999999999 0.14618574 1.107392
0.207239999999999 0.14618616 1.107392
0.162462000000001 0.14619224 1.107392
0.126840999999999 0.14625091 1.107392
0.0987009999999984 0.14663455 1.107392
0.0766099999999987 0.14836146 1.107392
0.0593630000000012 0.15380019 1.107392
0.0459619999999994 0.1658671 1.107392
0.0355899999999991 0.18507437 1.107392
0.0315890000000003 0.1958581 1.107392
0.0275870000000005 0.20870713 1.107392
0.0214260000000017 0.23280771 1.107392
0.0166900000000005 0.25511543 1.107392
0.0130489999999988 0.2745416 1.107392
0.0102490000000017 0.29084057 1.107392
0.0080929999999988 0.3042034 1.107392
0.00642799999999966 0.31500505 1.107392
0.00513799999999875 0.32366637 1.107392
0.0041329999999995 0.3305863 1.107392
0.00334499999999949 0.33611369 1.107392
0.00272400000000061 0.34053989 1.107392
0.00223099999999832 0.34410148 1.107392
0.00183399999999878 0.34698718 1.107392
0.00151299999999921 0.34934585 1.107392
0.00124900000000139 0.35129422 1.107392
0.00102899999999906 0.35292359 1.107392
0.000844000000000733 0.3543055 1.107392
0.000683999999999685 0.35549628 1.107392
0.000544999999998907 0.35654071 1.107392
0.000420999999999339 0.35747498 1.107392
0.000306999999999391 0.358329 1.107392
0.000201000000000562 0.3591284 1.107392
9.99999999997669E-5 0.3598962 1.107392
0 0.36065443 1.107392
