x Ef Eg
10 0.24811298 1.126286
9.9999 0.24811643 1.126286
9.999799 0.24811993 1.126286
9.999693 0.24812358 1.126286
9.999579 0.24812748 1.126286
9.999455 0.24813175 1.126286
9.999316 0.24813654 1.126286
9.999156 0.248142 1.126286
9.998971 0.24814836 1.126286
9.998751 0.24815587 1.126286
9.998487 0.24816488 1.126286
9.998166 0.24817583 1.126286
9.997769 0.24818928 1.126286
9.997276 0.24820599 1.126286
9.996655 0.24822689 1.126286
9.995867 0.24825324 1.126286
9.994862 0.24828664 1.126286
9.993572 0.24832912 1.126286
9.991907 0.24838327 1.126286
9.989751 0.24845231 1.126286
9.986951 0.24854014 1.126286
9.98331 0.24865138 1.126286
9.978574 0.24879124 1.126286
9.972413 0.24896524 1.126286
9.96441 0.24917859 1.126286
9.954038 0.2494352 1.126286
9.940637 0.24973631 1.126286
9.92339 0.25007872 1.126286
9.901299 0.2504531 1.126286
9.873159 0.25084309 1.126286
9.837538 0.25122596 1.126286
9.79276 0.25157581 1.126286
9.736902 0.25186918 1.126286
9.667796 0.25209136 1.126286
9.583061 0.25224077 1.126286
9.48014 0.25232841 1.126286
9.356379 0.25237247 1.126286
9.209113 0.25239118 1.126286
9.035797 0.25239781 1.126286
8.834139 0.25239976 1.126286
8.602264 0.25240024 1.126286
8.338876 0.25240036 1.126286
8.043417 0.25240039 1.126286
7.716204 0.25240042 1.126286
7.358533 0.25240045 1.126286
6.97274 0.25240048 1.126286
6.562193 0.25240051 1.126286
6.131229 0.25240054 1.126286
5.685025 0.25240058 1.126286
5.229404 0.25240061 1.126286
4.770596 0.25240064 1.126286
4.314975 0.25240067 1.126286
3.868771 0.25240069 1.126286
3.437807 0.25240072 1.126286
3.02726 0.25240075 1.126286
2.641467 0.25240086 1.126286
2.283796 0.25240168 1.126286
1.956583 0.2524085 1.126286
1.661124 0.25245764 1.126286
1.397736 0.25275515 1.126286
1.165861 0.25424388 1.126286
0.964203000000001 0.26025551 1.126286
0.877545000000001 0.26795369 1.126286
0.790887000000001 0.28093508 1.126286
0.717254000000001 0.29806747 1.126286
0.680437999999999 0.30922613 1.126286
0.643621 0.32223271 1.126286
0.602367999999998 0.33910498 1.126286
0.561114 0.35848383 1.126286
0.519860000000001 0.38041295 1.126286
0.485552999999999 0.40060809 1.126286
0.451246000000001 0.42258794 1.126286
0.416938999999999 0.44635531 1.126286
0.388694000000001 0.46726583 1.126286
0.360448999999999 0.48938913 1.126286
0.332204000000001 0.51272535 1.126286
0.309169000000001 0.53265499 1.126286
0.286133 0.55339141 1.126286
0.263097999999999 0.5749346 1.126286
0.244478999999998 0.59293779 1.126286
0.225859 0.61146811 1.126286
0.207239999999999 0.63052557 1.126286
0.184850999999998 0.6541391 1.126286
0.162462000000001 0.67851492 1.126286
0.144652000000001 0.69845076 1.126286
0.126840999999999 0.71886942 1.126286
0.112770999999999 0.73534155 1.126286
0.0987009999999984 0.75211602 1.126286
0.0766099999999987 0.77906595 1.126286
0.0593630000000012 0.80063521 1.126286
0.0459619999999994 0.8177261 1.126286
0.0355899999999991 0.83116381 1.126286
0.0275870000000005 0.84166675 1.126286
0.0214260000000017 0.84983963 1.126286
0.0166900000000005 0.85617959 1.126286
0.0130489999999988 0.86108834 1.126286
0.0102490000000017 0.86488621 1.126286
0.0080929999999988 0.86782596 1.126286
0.00642799999999966 0.87010526 1.126286
0.00513799999999875 0.87187755 1.126286
0.0041329999999995 0.87326126 1.126286
0.00334499999999949 0.87434735 1.126286
0.00272400000000061 0.87520545 1.126286
0.00223099999999832 0.87588874 1.126286
0.00183399999999878 0.87643781 1.126286
0.00151299999999921 0.87688367 1.126286
0.00124900000000139 0.87725001 1.126286
0.00102899999999906 0.87755504 1.126286
0.000844000000000733 0.87781281 1.126286
0.000683999999999685 0.87803424 1.126286
0.000544999999998907 0.87822795 1.126286
0.000420999999999339 0.87840082 1.126286
0.000306999999999391 0.87855851 1.126286
0.000201000000000562 0.87870583 1.126286
9.99999999997669E-5 0.87884707 1.126286
0 0.87898631 1.126286
