x Ef Eg
10 0.26308885 1.122374
9.9999 0.26309227 1.122374
9.999799 0.26309573 1.122374
9.999693 0.26309934 1.122374
9.999579 0.26310321 1.122374
9.999455 0.26310744 1.122374
9.999316 0.26311218 1.122374
9.999156 0.26311759 1.122374
9.998971 0.26312389 1.122374
9.998751 0.26313133 1.122374
9.998487 0.26314026 1.122374
9.998166 0.2631511 1.122374
9.997769 0.26316443 1.122374
9.997276 0.26318098 1.122374
9.996655 0.2632017 1.122374
9.995867 0.26322781 1.122374
9.994862 0.26326092 1.122374
9.993572 0.26330304 1.122374
9.991907 0.26335676 1.122374
9.989751 0.26342526 1.122374
9.986951 0.26351246 1.122374
9.98331 0.26362298 1.122374
9.978574 0.26376207 1.122374
9.972413 0.2639353 1.122374
9.96441 0.26414803 1.122374
9.954038 0.2644044 1.122374
9.940637 0.26470597 1.122374
9.92339 0.26504999 1.122374
9.901299 0.26542766 1.122374
9.873159 0.26582309 1.122374
9.837538 0.26621378 1.122374
9.79276 0.26657363 1.122374
9.736902 0.26687836 1.122374
9.667796 0.26711195 1.122374
9.583061 0.26727135 1.122374
9.48014 0.26736651 1.122374
9.356379 0.26741536 1.122374
9.209113 0.2674366 1.122374
9.035797 0.26744434 1.122374
8.834139 0.26744668 1.122374
8.602264 0.26744728 1.122374
8.338876 0.26744743 1.122374
8.043417 0.26744748 1.122374
7.716204 0.26744751 1.122374
7.358533 0.26744755 1.122374
6.97274 0.26744758 1.122374
6.562193 0.26744762 1.122374
6.131229 0.26744765 1.122374
5.685025 0.26744769 1.122374
5.229404 0.26744773 1.122374
4.770596 0.26744776 1.122374
4.314975 0.2674478 1.122374
3.868771 0.26744783 1.122374
3.437807 0.26744786 1.122374
3.02726 0.2674479 1.122374
2.641467 0.26744802 1.122374
2.283796 0.26744891 1.122374
1.956583 0.267456 1.122374
1.661124 0.26750513 1.122374
1.397736 0.26779157 1.122374
1.165861 0.26917549 1.122374
0.964203000000001 0.27459945 1.122374
0.877545000000001 0.28144778 1.122374
0.790887000000001 0.2930047 1.122374
0.717254000000001 0.30839777 1.122374
0.643621 0.33029375 1.122374
0.581741000000001 0.35448412 1.122374
0.550799999999999 0.36868255 1.122374
0.519860000000001 0.38430539 1.122374
0.485552999999999 0.40330963 1.122374
0.451246000000001 0.42409312 1.122374
0.416938999999999 0.44666146 1.122374
0.388694000000001 0.4665839 1.122374
0.360448999999999 0.48771871 1.122374
0.332204000000001 0.51006625 1.122374
0.309169000000001 0.52918953 1.122374
0.286133 0.54911956 1.122374
0.263097999999999 0.56985636 1.122374
0.235168999999999 0.59608109 1.122374
0.207239999999999 0.62349192 1.122374
0.184850999999998 0.64632181 1.122374
0.162462000000001 0.66991417 1.122374
0.144652000000001 0.68922706 1.122374
0.126840999999999 0.70902329 1.122374
0.112770999999999 0.72500443 1.122374
0.0987009999999984 0.74128904 1.122374
0.0766099999999987 0.76747376 1.122374
0.0593630000000012 0.78845354 1.122374
0.0459619999999994 0.80509588 1.122374
0.0355899999999991 0.81819602 1.122374
0.0275870000000005 0.82844701 1.122374
0.0214260000000017 0.83643277 1.122374
0.0166900000000005 0.84263396 1.122374
0.0130489999999988 0.84743963 1.122374
0.0102490000000017 0.85116066 1.122374
0.0080929999999988 0.8540428 1.122374
0.00642799999999966 0.85627863 1.122374
0.00513799999999875 0.85801787 1.122374
0.0041329999999995 0.85937626 1.122374
0.00334499999999949 0.86044277 1.122374
0.00272400000000061 0.86128559 1.122374
0.00223099999999832 0.86195684 1.122374
0.00183399999999878 0.86249632 1.122374
0.00151299999999921 0.86293443 1.122374
0.00124900000000139 0.86329445 1.122374
0.00102899999999906 0.86359424 1.122374
0.000844000000000733 0.8638476 1.122374
0.000683999999999685 0.86406525 1.122374
0.000544999999998907 0.86425566 1.122374
0.000420999999999339 0.8644256 1.122374
0.000306999999999391 0.86458062 1.122374
0.000201000000000562 0.86472546 1.122374
9.99999999997669E-5 0.86486432 1.122374
0 0.86500122 1.122374
