x Ef Eg
10 0.28825564 1.115696
9.9999 0.28825901 1.115696
9.999799 0.28826243 1.115696
9.999693 0.28826599 1.115696
9.999579 0.2882698 1.115696
9.999455 0.28827398 1.115696
9.999316 0.28827866 1.115696
9.999156 0.288284 1.115696
9.998971 0.28829022 1.115696
9.998751 0.28829756 1.115696
9.998487 0.28830638 1.115696
9.998166 0.28831709 1.115696
9.997769 0.28833025 1.115696
9.997276 0.28834659 1.115696
9.996655 0.28836706 1.115696
9.995867 0.28839286 1.115696
9.994862 0.28842558 1.115696
9.993572 0.28846723 1.115696
9.991907 0.28852036 1.115696
9.989751 0.28858816 1.115696
9.986951 0.28867454 1.115696
9.98331 0.28878414 1.115696
9.978574 0.28892225 1.115696
9.972413 0.28909458 1.115696
9.96441 0.28930667 1.115696
9.954038 0.28956302 1.115696
9.940637 0.28986571 1.115696
9.92339 0.29021266 1.115696
9.901299 0.29059589 1.115696
9.873159 0.29100022 1.115696
9.837538 0.29140359 1.115696
9.79276 0.29177961 1.115696
9.736902 0.2921028 1.115696
9.667796 0.29235512 1.115696
9.583061 0.29253117 1.115696
9.48014 0.2926391 1.115696
9.356379 0.29269629 1.115696
9.209113 0.29272208 1.115696
9.035797 0.29273187 1.115696
8.834139 0.29273498 1.115696
8.602264 0.29273582 1.115696
8.338876 0.29273603 1.115696
8.043417 0.2927361 1.115696
7.716204 0.29273614 1.115696
7.358533 0.29273619 1.115696
6.97274 0.29273623 1.115696
6.562193 0.29273628 1.115696
6.131229 0.29273633 1.115696
5.685025 0.29273638 1.115696
5.229404 0.29273642 1.115696
4.770596 0.29273647 1.115696
4.314975 0.29273652 1.115696
3.868771 0.29273656 1.115696
3.437807 0.2927366 1.115696
3.02726 0.29273665 1.115696
2.641467 0.29273679 1.115696
2.283796 0.29273782 1.115696
1.956583 0.29274545 1.115696
1.661124 0.2927952 1.115696
1.397736 0.2930689 1.115696
1.165861 0.29432174 1.115696
0.964203000000001 0.29900784 1.115696
0.790887000000001 0.31279679 1.115696
0.717254000000001 0.32564214 1.115696
0.643621 0.34413383 1.115696
0.581741000000001 0.36499978 1.115696
0.519860000000001 0.39122713 1.115696
0.468399000000002 0.41733215 1.115696
0.416938999999999 0.44741284 1.115696
0.374571 0.47518746 1.115696
0.332204000000001 0.50568685 1.115696
0.297650999999998 0.5325798 1.115696
0.263097999999999 0.56128769 1.115696
0.235168999999999 0.58581924 1.115696
0.207239999999999 0.61153711 1.115696
0.184850999999998 0.6330103 1.115696
0.162462000000001 0.65524675 1.115696
0.144652000000001 0.67348218 1.115696
0.126840999999999 0.69220283 1.115696
0.0987009999999984 0.72277514 1.115696
0.0766099999999987 0.74764796 1.115696
0.0593630000000012 0.76762433 1.115696
0.0459619999999994 0.78350978 1.115696
0.0355899999999991 0.79604571 1.115696
0.0275870000000005 0.8058796 1.115696
0.0214260000000017 0.81355834 1.115696
0.0166900000000005 0.81953365 1.115696
0.0130489999999988 0.82417273 1.115696
0.0102490000000017 0.82777027 1.115696
0.0080929999999988 0.8305603 1.115696
0.00642799999999966 0.83272691 1.115696
0.00513799999999875 0.83441371 1.115696
0.0041329999999995 0.83573201 1.115696
0.00334499999999949 0.8367676 1.115696
0.00272400000000061 0.83758634 1.115696
0.00223099999999832 0.83823863 1.115696
0.00183399999999878 0.83876301 1.115696
0.00151299999999921 0.83918897 1.115696
0.00124900000000139 0.83953906 1.115696
0.00102899999999906 0.83983062 1.115696
0.000844000000000733 0.84007706 1.115696
0.000683999999999685 0.8402888 1.115696
0.000544999999998907 0.84047405 1.115696
0.000420999999999339 0.8406394 1.115696
0.000306999999999391 0.84079025 1.115696
0.000201000000000562 0.84093119 1.115696
9.99999999997669E-5 0.84106633 1.115696
0 0.84119957 1.115696
