x Ef Eg
10 0.27312499 1.119724
9.9999 0.27312839 1.119724
9.999799 0.27313183 1.119724
9.999693 0.27313542 1.119724
9.999579 0.27313927 1.119724
9.999455 0.27314347 1.119724
9.999316 0.27314819 1.119724
9.999156 0.27315357 1.119724
9.998971 0.27315983 1.119724
9.998751 0.27316723 1.119724
9.998487 0.27317611 1.119724
9.998166 0.2731869 1.119724
9.997769 0.27320016 1.119724
9.997276 0.27321662 1.119724
9.996655 0.27323723 1.119724
9.995867 0.27326321 1.119724
9.994862 0.27329615 1.119724
9.993572 0.27333807 1.119724
9.991907 0.27339153 1.119724
9.989751 0.27345974 1.119724
9.986951 0.27354658 1.119724
9.98331 0.27365671 1.119724
9.978574 0.27379537 1.119724
9.972413 0.2739682 1.119724
9.96441 0.27418064 1.119724
9.954038 0.27443696 1.119724
9.940637 0.27473895 1.119724
9.92339 0.27508414 1.119724
9.901299 0.27546406 1.119724
9.873159 0.2758631 1.119724
9.837538 0.27625894 1.119724
9.79276 0.27662536 1.119724
9.736902 0.27693756 1.119724
9.667796 0.27717871 1.119724
9.583061 0.27734478 1.119724
9.48014 0.27744502 1.119724
9.356379 0.27749716 1.119724
9.209113 0.27752017 1.119724
9.035797 0.2775287 1.119724
8.834139 0.27753133 1.119724
8.602264 0.27753202 1.119724
8.338876 0.27753219 1.119724
8.043417 0.27753225 1.119724
7.716204 0.27753228 1.119724
7.358533 0.27753232 1.119724
6.97274 0.27753236 1.119724
6.562193 0.2775324 1.119724
6.131229 0.27753244 1.119724
5.685025 0.27753249 1.119724
5.229404 0.27753253 1.119724
4.770596 0.27753257 1.119724
4.314975 0.27753261 1.119724
3.868771 0.27753264 1.119724
3.437807 0.27753268 1.119724
3.02726 0.27753272 1.119724
2.641467 0.27753284 1.119724
2.283796 0.27753378 1.119724
1.956583 0.277541 1.119724
1.661124 0.2775898 1.119724
1.397736 0.27786759 1.119724
1.165861 0.27918029 1.119724
0.964203000000001 0.2842287 1.119724
0.877545000000001 0.29054361 1.119724
0.790887000000001 0.30120017 1.119724
0.717254000000001 0.3154696 1.119724
0.643621 0.33593959 1.119724
0.581741000000001 0.35877333 1.119724
0.519860000000001 0.38713574 1.119724
0.485552999999999 0.40532399 1.119724
0.451246000000001 0.42528547 1.119724
0.416938999999999 0.44702866 1.119724
0.388694000000001 0.46627058 1.119724
0.360448999999999 0.48672434 1.119724
0.332204000000001 0.50839056 1.119724
0.297650999999998 0.53654435 1.119724
0.280374999999999 0.55130193 1.119724
0.263097999999999 0.56651332 1.119724
0.235168999999999 0.59206418 1.119724
0.207239999999999 0.61880118 1.119724
0.184850999999998 0.64109104 1.119724
0.162462000000001 0.66414357 1.119724
0.144652000000001 0.68302737 1.119724
0.126840999999999 0.70239506 1.119724
0.112770999999999 0.71803843 1.119724
0.0987009999999984 0.73398638 1.119724
0.0766099999999987 0.75964623 1.119724
0.0593630000000012 0.78022332 1.119724
0.0459619999999994 0.79656078 1.119724
0.0355899999999991 0.80943274 1.119724
0.0275870000000005 0.81951437 1.119724
0.0214260000000017 0.82737501 1.119724
0.0166900000000005 0.83348383 1.119724
0.0130489999999988 0.83822117 1.119724
0.0102490000000017 0.84189143 1.119724
0.0080929999999988 0.84473562 1.119724
0.00642799999999966 0.84694287 1.119724
0.00513799999999875 0.84866043 1.119724
0.0041329999999995 0.85000223 1.119724
0.00334499999999949 0.85105593 1.119724
0.00272400000000061 0.85188877 1.119724
0.00223099999999832 0.85255215 1.119724
0.00183399999999878 0.85308537 1.119724
0.00151299999999921 0.85351843 1.119724
0.00124900000000139 0.85387432 1.119724
0.00102899999999906 0.8541707 1.119724
0.000844000000000733 0.85442118 1.119724
0.000683999999999685 0.85463637 1.119724
0.000544999999998907 0.85482464 1.119724
0.000420999999999339 0.85499267 1.119724
0.000306999999999391 0.85514596 1.119724
0.000201000000000562 0.85528917 1.119724
9.99999999997669E-5 0.85542649 1.119724
0 0.85556186 1.119724
