T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200582065E+00 1.144058255E+00 5.652381000E-02 1.188903621E+00 1.143427835E+00 4.547578600E-02
295 1.209714532E+00 1.149611684E+00 6.010284800E-02 1.197662823E+00 1.148767887E+00 4.889493600E-02
300 1.208046405E+00 1.154818895E+00 5.322751000E-02 1.206265217E+00 1.153479827E+00 5.278539000E-02
305 1.216971331E+00 1.155816084E+00 6.115524700E-02 1.204601340E+00 1.154557917E+00 5.004342300E-02
310 1.217089256E+00 1.157595159E+00 5.949409700E-02 1.207389810E+00 1.156180795E+00 5.120901500E-02
315 1.218706520E+00 1.161503366E+00 5.720315400E-02 1.210972487E+00 1.159439663E+00 5.153282400E-02
320 1.227152706E+00 1.164757903E+00 6.239480300E-02 1.218546839E+00 1.162227788E+00 5.631905100E-02
325 1.230505735E+00 1.167228086E+00 6.327764900E-02 1.225461485E+00 1.164171413E+00 6.129007200E-02
330 1.237954700E+00 1.169121327E+00 6.883337300E-02 1.231717998E+00 1.166533173E+00 6.518482500E-02
335 1.244751112E+00 1.170636048E+00 7.411506400E-02 1.235140499E+00 1.169806605E+00 6.533389400E-02
340 1.246126530E+00 1.174060657E+00 7.206587300E-02 1.235519836E+00 1.169721462E+00 6.579837400E-02
