T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169614948E+00 1.141885757E+00 2.772919100E-02 1.169394332E+00 1.141148883E+00 2.824544900E-02
295 1.176797910E+00 1.139857610E+00 3.694030000E-02 1.176490767E+00 1.138995598E+00 3.749516900E-02
300 1.174309100E+00 1.143786925E+00 3.052217500E-02 1.173946584E+00 1.143465072E+00 3.048151200E-02
305 1.180808120E+00 1.149243207E+00 3.156491300E-02 1.180346886E+00 1.148831012E+00 3.151587400E-02
310 1.183282268E+00 1.154625798E+00 2.865647000E-02 1.181701312E+00 1.154107104E+00 2.759420800E-02
315 1.184291538E+00 1.159392048E+00 2.489949000E-02 1.182368816E+00 1.158746014E+00 2.362280200E-02
320 1.187477761E+00 1.163874607E+00 2.360315400E-02 1.186653731E+00 1.163077567E+00 2.357616400E-02
325 1.190214190E+00 1.167627967E+00 2.258622300E-02 1.189229934E+00 1.166658595E+00 2.257133900E-02
330 1.180997484E+00 1.170749213E+00 1.024827100E-02 1.179965735E+00 1.169584185E+00 1.038155000E-02
335 1.168484232E+00 1.173014452E+00 -4.530220000E-03 1.167458170E+00 1.171632710E+00 -4.174540000E-03
340 1.154082998E+00 1.174275554E+00 -2.019255600E-02 1.152858429E+00 1.172760037E+00 -1.990160800E-02
