T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193194565E+00 1.132834453E+00 6.036011200E-02 1.182060316E+00 1.132350130E+00 4.971018600E-02
295 1.191383576E+00 1.138745035E+00 5.263854100E-02 1.190447109E+00 1.138111636E+00 5.233547300E-02
300 1.199934519E+00 1.144296842E+00 5.563767700E-02 1.198709150E+00 1.143479465E+00 5.522968500E-02
305 1.208328440E+00 1.149484765E+00 5.884367500E-02 1.196904082E+00 1.148443372E+00 4.846071000E-02
310 1.206614317E+00 1.154296405E+00 5.231791200E-02 1.199319639E+00 1.152986349E+00 4.633329000E-02
315 1.209145404E+00 1.158615739E+00 5.052966500E-02 1.206185042E+00 1.156988352E+00 4.919669000E-02
320 1.213870943E+00 1.162327990E+00 5.154295300E-02 1.209679102E+00 1.160345611E+00 4.933349100E-02
325 1.219489339E+00 1.165058063E+00 5.443127600E-02 1.216128099E+00 1.163058995E+00 5.306910400E-02
330 1.225952191E+00 1.168052030E+00 5.790016100E-02 1.221794021E+00 1.165226702E+00 5.656731900E-02
335 1.231558767E+00 1.170123064E+00 6.143570300E-02 1.226542072E+00 1.166696114E+00 5.984595800E-02
340 1.236047471E+00 1.171179625E+00 6.486784600E-02 1.230043348E+00 1.167839775E+00 6.220357300E-02
