T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164946688E+00 1.138383731E+00 2.656295700E-02 1.164776288E+00 1.138233365E+00 2.654292300E-02
295 1.171092064E+00 1.143090171E+00 2.800189300E-02 1.168938498E+00 1.142325779E+00 2.661271900E-02
300 1.168438794E+00 1.141147988E+00 2.729080600E-02 1.168180641E+00 1.140452018E+00 2.772862300E-02
305 1.173931775E+00 1.145765932E+00 2.816584300E-02 1.173606466E+00 1.145474145E+00 2.813232100E-02
310 1.177525487E+00 1.151119991E+00 2.640549600E-02 1.176784912E+00 1.150751373E+00 2.603353900E-02
315 1.176982593E+00 1.155838856E+00 2.114373700E-02 1.176415354E+00 1.155379711E+00 2.103564300E-02
320 1.173856127E+00 1.160152463E+00 1.370366400E-02 1.173330009E+00 1.159586948E+00 1.374306100E-02
325 1.158099648E+00 1.163616516E+00 -5.516868000E-03 1.157595295E+00 1.162929850E+00 -5.334555000E-03
330 1.143472452E+00 1.166349177E+00 -2.287672500E-02 1.143001927E+00 1.165525803E+00 -2.252387600E-02
335 1.123082007E+00 1.167326147E+00 -4.424414000E-02 1.122481962E+00 1.166359727E+00 -4.387776500E-02
340 1.103927729E+00 1.149999841E+00 -4.607211200E-02 1.103559635E+00 1.149002923E+00 -4.544328800E-02
