fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 38789586.927 292.05 39.699 4.108970892E-01 1.810797384E-04 4.989329775E-05 3.341710263E-01 1.493105671E-04 6.705625373E-01 0.000000000E+00 
00L2 38815368.328 292.07 39.697 4.104506860E-01 1.810992790E-04 4.997127713E-05 3.339550053E-01 1.496339773E-04 6.722684682E-01 0.000000000E+00 
00L3 38840778.502 292.05 39.699 4.101595600E-01 1.811635234E-04 4.999908398E-05 3.330970902E-01 1.501071268E-04 6.728812872E-01 1.518723463E-17 
00L4 38866969.482 292.05 39.699 4.112744790E-01 1.815078901E-04 5.004194958E-05 3.345895785E-01 1.495653152E-04 6.703582394E-01 0.000000000E+00 
00L5 38893102.709 292.05 39.699 4.107155014E-01 1.813647680E-04 5.009511598E-05 3.350042000E-01 1.495421240E-04 6.725140583E-01 0.000000000E+00 
00L6 40424918.59 295.94 39.178 3.992157114E-01 1.826006782E-04 4.893550130E-05 3.239147805E-01 1.510795300E-04 6.712959555E-01 0.000000000E+00 
00L7 40450530.037 295.94 39.178 3.980243385E-01 1.820359631E-04 4.880667084E-05 3.222547382E-01 1.514488775E-04 6.736159467E-01 0.000000000E+00 
00L8 40475790.464 295.91 39.182 3.989358427E-01 1.821479394E-04 4.886101915E-05 3.237195996E-01 1.509299934E-04 6.724116067E-01 0.000000000E+00 
00L9 40502440.863 295.91 39.182 3.987140810E-01 1.825661609E-04 4.871922597E-05 3.232906872E-01 1.506951337E-04 6.692964527E-01 0.000000000E+00 
0L10 40528079.4784 295.89 39.184 3.995827527E-01 1.826896943E-04 4.883655804E-05 3.229106479E-01 1.512391256E-04 6.689971446E-01 0.000000000E+00 
0L11 41979217.516 299.91 38.659 3.876570506E-01 1.838886740E-04 4.773270152E-05 3.133783688E-01 1.523105923E-04 6.695967644E-01 0.000000000E+00 
0L12 42004888.676 299.89 38.662 3.873608964E-01 1.837427632E-04 4.782560942E-05 3.128683612E-01 1.528635106E-04 6.719461849E-01 0.000000000E+00 
0L13 42029691.649 299.87 38.664 3.867620963E-01 1.839356017E-04 4.781975646E-05 3.129818694E-01 1.527868046E-04 6.721986827E-01 0.000000000E+00 
0L14 42054930.679 299.86 38.665 3.877798261E-01 1.842014893E-04 4.790740555E-05 3.136690834E-01 1.527266509E-04 6.706938178E-01 0.000000000E+00 
0L15 42080601.638 299.86 38.665 3.877914170E-01 1.839777703E-04 4.786982061E-05 3.136715674E-01 1.526163617E-04 6.709625126E-01 0.000000000E+00 
0L16 43991779.207 303.97 38.143 3.744276677E-01 1.848297874E-04 4.643776943E-05 3.017364827E-01 1.539043008E-04 6.710138035E-01 0.000000000E+00 
0L17 44017527.467 303.96 38.144 3.748381748E-01 1.851633086E-04 4.639707050E-05 3.010730300E-01 1.541077798E-04 6.684852256E-01 0.000000000E+00 
0L18 44041758.454 303.98 38.141 3.745646296E-01 1.852688713E-04 4.648557397E-05 3.008472706E-01 1.545181540E-04 6.698676082E-01 0.000000000E+00 
