T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.215288374E+00 1.216291931E+00 1.217069309E+00 1.217703536E+00 1.218269618E+00 1.218837515E+00 1.219475832E+00 1.220254949E+00 1.221248389E+00 1.222531448E+00 1.224176929E+00 1.226248434E+00 1.228791994E+00 1.231827186E+00 1.235341217E+00 1.239291653E+00 1.243619789E+00 1.248267546E+00 1.253186293E+00
295 1.215455744E+00 1.216467373E+00 1.217254441E+00 1.217907448E+00 1.218506065E+00 1.219123381E+00 1.219829489E+00 1.220693171E+00 1.221780748E+00 1.223152137E+00 1.224856091E+00 1.226927362E+00 1.229386595E+00 1.232240237E+00 1.235478614E+00 1.239076027E+00 1.242997469E+00 1.247209074E+00 1.251683516E+00
300 1.213609287E+00 1.214692258E+00 1.215552061E+00 1.216293583E+00 1.217008711E+00 1.217781595E+00 1.218691365E+00 1.219810839E+00 1.221200289E+00 1.222898349E+00 1.224915965E+00 1.227240534E+00 1.229850253E+00 1.232727914E+00 1.235863362E+00 1.239247692E+00 1.242870427E+00 1.246722687E+00 1.250799386E+00
305 1.207477911E+00 1.208695510E+00 1.209707238E+00 1.210641176E+00 1.211612161E+00 1.212727622E+00 1.214087722E+00 1.215777609E+00 1.217850882E+00 1.220310096E+00 1.223098306E+00 1.226117323E+00 1.229270721E+00 1.232502726E+00 1.235804782E+00 1.239194604E+00 1.242695204E+00 1.246327894E+00 1.250112319E+00
310 1.193242702E+00 1.194650760E+00 1.195917620E+00 1.197206016E+00 1.198670207E+00 1.200461055E+00 1.202720324E+00 1.205559611E+00 1.209023161E+00 1.213047053E+00 1.217445321E+00 1.221956737E+00 1.226345682E+00 1.230491070E+00 1.234397116E+00 1.238136705E+00 1.241792148E+00 1.245430638E+00 1.249104027E+00
315 1.164051302E+00 1.165671205E+00 1.167315911E+00 1.169196845E+00 1.171532207E+00 1.174549324E+00 1.178467731E+00 1.183453142E+00 1.189540405E+00 1.196549026E+00 1.204053885E+00 1.211482897E+00 1.218332424E+00 1.224359683E+00 1.229603540E+00 1.234252511E+00 1.238504900E+00 1.242509384E+00 1.246367655E+00
320 1.110285774E+00 1.112038755E+00 1.114155956E+00 1.116910444E+00 1.120616407E+00 1.125627830E+00 1.132304590E+00 1.140926189E+00 1.151543995E+00 1.163809085E+00 1.176892813E+00 1.189655667E+00 1.201074256E+00 1.210652100E+00 1.218482593E+00 1.224975538E+00 1.230552113E+00 1.235513900E+00 1.240045898E+00
325 1.022663512E+00 1.024273420E+00 1.026788126E+00 1.030540340E+00 1.035965375E+00 1.043600504E+00 1.054037451E+00 1.067790239E+00 1.085046473E+00 1.105334664E+00 1.127293862E+00 1.148869463E+00 1.168070216E+00 1.183829642E+00 1.196242211E+00 1.206075262E+00 1.214138283E+00 1.220997055E+00 1.226985850E+00
330 1.007707198E+00 1.008047919E+00 1.008298586E+00 1.008477740E+00 1.008603467E+00 1.008692727E+00 1.008762877E+00 1.008835167E+00 1.008939942E+00 1.012179773E+00 1.045618678E+00 1.079507984E+00 1.110302845E+00 1.135706197E+00 1.155489512E+00 1.170811391E+00 1.183062208E+00 1.193229858E+00 1.201869027E+00
335 1.008428015E+00 1.008796044E+00 1.009055410E+00 1.009223613E+00 1.009316645E+00 1.009347963E+00 1.009330134E+00 1.009279065E+00 1.009220766E+00 1.009199448E+00 1.009283275E+00 1.009561691E+00 1.020253085E+00 1.058011879E+00 1.087816309E+00 1.110901953E+00 1.129274839E+00 1.144447487E+00 1.157257321E+00
340 1.010058858E+00 1.010505098E+00 1.010807803E+00 1.010984958E+00 1.011051745E+00 1.011018799E+00 1.010893977E+00 1.010687788E+00 1.010422622E+00 1.010144453E+00 1.009931812E+00 1.009892804E+00 1.010143856E+00 1.010777487E+00 1.011841312E+00 1.020922764E+00 1.046403776E+00 1.067694384E+00 1.085876324E+00
