T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.238304804E+00 1.241870091E+00 1.244928113E+00 1.247518648E+00 1.249710293E+00 1.251609209E+00 1.253352000E+00 1.255094199E+00 1.256999865E+00 1.259231408E+00 1.261935947E+00 1.265226181E+00 1.269159134E+00 1.273722506E+00 1.278839991E+00 1.284397913E+00 1.290279900E+00 1.296389757E+00 1.302654015E+00
295 1.241124536E+00 1.244656494E+00 1.247587128E+00 1.250011259E+00 1.252028963E+00 1.253758634E+00 1.255335668E+00 1.256906067E+00 1.258619765E+00 1.260623412E+00 1.263049974E+00 1.266003803E+00 1.269543641E+00 1.273670989E+00 1.278332818E+00 1.283441800E+00 1.288904702E+00 1.294642423E+00 1.300593065E+00
300 1.243672795E+00 1.247366212E+00 1.250323815E+00 1.252702327E+00 1.254641138E+00 1.256278758E+00 1.257756631E+00 1.259217355E+00 1.260801262E+00 1.262641572E+00 1.264856545E+00 1.267538323E+00 1.270740841E+00 1.274471878E+00 1.278695624E+00 1.283348236E+00 1.288360048E+00 1.293671689E+00 1.299236438E+00
305 1.245667248E+00 1.249722712E+00 1.252868924E+00 1.255330648E+00 1.257294130E+00 1.258926005E+00 1.260381445E+00 1.261806405E+00 1.263336958E+00 1.265096111E+00 1.267187732E+00 1.269688766E+00 1.272642153E+00 1.276054056E+00 1.279898414E+00 1.284129820E+00 1.288700313E+00 1.293570974E+00 1.298712525E+00
310 1.246719725E+00 1.251332184E+00 1.254826616E+00 1.257500862E+00 1.259595267E+00 1.261312559E+00 1.262829443E+00 1.264302284E+00 1.265868390E+00 1.267643816E+00 1.269718467E+00 1.272151253E+00 1.274968407E+00 1.278166918E+00 1.281722807E+00 1.285603146E+00 1.289778344E+00 1.294229097E+00 1.298944469E+00
315 1.246002087E+00 1.251354736E+00 1.255352399E+00 1.258368701E+00 1.260704373E+00 1.262605967E+00 1.264279650E+00 1.265899211E+00 1.267608475E+00 1.269519175E+00 1.271706720E+00 1.274208474E+00 1.277028296E+00 1.280147122E+00 1.283536112E+00 1.287168926E+00 1.291030351E+00 1.295118722E+00 1.299441061E+00
320 1.243954661E+00 1.250206466E+00 1.254850081E+00 1.258334578E+00 1.261026109E+00 1.263222510E+00 1.265167341E+00 1.267058695E+00 1.269051211E+00 1.271252848E+00 1.273721118E+00 1.276465723E+00 1.279461171E+00 1.282666030E+00 1.286041228E+00 1.289562498E+00 1.293225603E+00 1.297044354E+00 1.301042654E+00
325 1.239379839E+00 1.246636881E+00 1.252039317E+00 1.256106081E+00 1.259270955E+00 1.261889387E+00 1.264249757E+00 1.266580460E+00 1.269049025E+00 1.271755907E+00 1.274731463E+00 1.277945813E+00 1.281334073E+00 1.284826503E+00 1.288371149E+00 1.291944417E+00 1.295551754E+00 1.299221237E+00 1.302992756E+00
330 1.231171756E+00 1.239428429E+00 1.245633150E+00 1.250361543E+00 1.254112598E+00 1.257303055E+00 1.260272132E+00 1.263282678E+00 1.266512953E+00 1.270044346E+00 1.273859538E+00 1.277866186E+00 1.281943180E+00 1.285986262E+00 1.289932358E+00 1.293762613E+00 1.297494914E+00 1.301172635E+00 1.304851691E+00
335 1.218024150E+00 1.227129988E+00 1.234089867E+00 1.239517128E+00 1.243969303E+00 1.247926240E+00 1.251783357E+00 1.255840316E+00 1.260278171E+00 1.265135029E+00 1.270306651E+00 1.275595180E+00 1.280793085E+00 1.285753279E+00 1.290409959E+00 1.294761987E+00 1.298849496E+00 1.302736308E+00 1.306496548E+00
340 1.196249720E+00 1.205711034E+00 1.213140896E+00 1.219161121E+00 1.224371038E+00 1.229308459E+00 1.234426040E+00 1.240058267E+00 1.246371617E+00 1.253317486E+00 1.260635317E+00 1.267945155E+00 1.274899149E+00 1.281293942E+00 1.287079521E+00 1.292300596E+00 1.297041043E+00 1.301396881E+00 1.305465701E+00
