T nFsrh nFBsrh dnsrh nF nFB dn
290 1.191152411E+00 1.195640590E+0 -4.488179000E-03 1.191152411E+00 1.195640590E+0 -4.488179000E-03
295 1.189921889E+00 1.199433909E+0 -9.512020000E-03 1.189921889E+00 1.199433909E+0 -9.512020000E-03
300 1.197800083E+00 1.203198468E+0 -5.398385000E-03 1.197800083E+00 1.203198468E+0 -5.398385000E-03
305 1.195304039E+00 1.206878520E+0 -1.157448100E-02 1.195304039E+00 1.206878520E+0 -1.157448100E-02
310 1.202868361E+00 1.210342429E+0 -7.474068000E-03 1.202868361E+00 1.210342429E+0 -7.474068000E-03
315 1.210157967E+00 1.213290052E+0 -3.132085000E-03 1.210157967E+00 1.213290052E+0 -3.132085000E-03
320 1.207514355E+00 1.215066164E+0 -7.551809000E-03 1.207514355E+00 1.215066164E+0 -7.551809000E-03
325 1.214058094E+00 1.214327971E+0 -2.698770000E-04 1.214058094E+00 1.214327971E+0 -2.698770000E-04
330 1.215000101E+00 1.208604503E+0 6.395598000E-03 1.215000101E+00 1.208604503E+0 6.395598000E-03
335 1.219156588E+00 1.194210030E+0 2.494655800E-02 1.219156588E+00 1.194210030E+0 2.494655800E-02
340 1.207410992E+00 1.167825819E+0 3.958517300E-02 1.207410992E+00 1.167825819E+0 3.958517300E-02
