f G/w
1.0000000E+6 1.7148196E-5
8.9779585E+5 1.7702097E-5
8.0603739E+5 1.8177766E-5
7.2365703E+5 1.8513937E-5
6.4969628E+5 1.8762944E-5
5.8329463E+5 1.8920365E-5
5.2367949E+5 1.8851201E-5
4.7015728E+5 1.8777752E-5
4.2210526E+5 1.8595415E-5
3.7896435E+5 1.8253478E-5
3.4023262E+5 1.7761400E-5
3.0545943E+5 1.7162046E-5
2.7424021E+5 1.6479617E-5
2.4621173E+5 1.5722456E-5
2.2104787E+5 1.4919222E-5
1.9845586E+5 1.4031228E-5
1.7817285E+5 1.3159142E-5
1.5996284E+5 1.2287418E-5
1.4361398E+5 1.1378688E-5
1.2893603E+5 1.0546004E-5
1.1575824E+5 9.8232836E-6
1.0392726E+5 9.0307130E-6
9.3305466E+4 8.3650838E-6
8.3769261E+4 7.6862710E-6
7.5207695E+4 7.0446714E-6
6.7521156E+4 6.5026485E-6
6.0620214E+4 6.0215414E-6
5.4424577E+4 5.5571273E-6
4.8862159E+4 5.1978468E-6
4.3868244E+4 4.8446858E-6
3.9384728E+4 4.4942893E-6
3.5359445E+4 4.2650277E-6
3.1745563E+4 4.0372635E-6
2.8501035E+4 3.7848685E-6
2.5588111E+4 3.6492699E-6
2.2972900E+4 3.5185261E-6
2.0624974E+4 3.4501058E-6
1.8517016E+4 3.3559084E-6
1.6624501E+4 3.3849221E-6
1.4925408E+4 3.4275408E-6
1.3399969E+4 3.6365942E-6
1.2030437E+4 3.4609611E-6
1.0800876E+4 3.6875812E-6
9.6969820E+3 3.8570843E-6
8.7059100E+3 4.1152374E-6
7.8161300E+3 4.2921041E-6
7.0172890E+3 4.4884992E-6
6.3000930E+3 4.9137318E-6
5.6561970E+3 5.2246866E-6
5.0781110E+3 5.8189235E-6
4.5591070E+3 6.2174566E-6
4.0931470E+3 6.6418317E-6
3.6748100E+3 7.2082141E-6
3.2992300E+3 7.7686445E-6
2.9620350E+3 8.6304030E-6
2.6593020E+3 9.4289366E-6
2.3875110E+3 1.0169773E-5
2.1434970E+3 1.1753020E-5
1.9244230E+3 1.2480065E-5
1.7277390E+3 1.3405531E-5
1.5511570E+3 1.5185073E-5
1.3926220E+3 1.6357599E-5
1.2502900E+3 1.7912809E-5
1.1225050E+3 1.9790491E-5
1.0077810E+3 2.2525217E-5
9.0478100E+2 2.3808689E-5
8.1230900E+2 2.6270743E-5
7.2928800E+2 2.9885038E-5
6.5475100E+2 3.1962261E-5
5.8783300E+2 3.5657398E-5
5.2775400E+2 3.9865495E-5
4.7381500E+2 4.5260732E-5
4.2539000E+2 4.6749502E-5
3.8191300E+2 5.5735651E-5
3.4288000E+2 6.2958242E-5
3.0783600E+2 6.7530970E-5
2.7637400E+2 7.3313214E-5
2.4812700E+2 8.3160235E-5
2.2276800E+2 9.2073475E-5
2.0000000E+2 9.5667371E-5
