f G/w
1.0000000E+6 1.5156819E-4
8.9779585E+5 1.6381691E-4
8.0603739E+5 1.7728646E-4
7.2365703E+5 1.9196568E-4
6.4969628E+5 2.0803265E-4
5.8329463E+5 2.2562459E-4
5.2367949E+5 2.4481284E-4
4.7015728E+5 2.6558390E-4
4.2210526E+5 2.8771176E-4
3.7896435E+5 3.1183097E-4
3.4023262E+5 3.3762667E-4
3.0545943E+5 3.6495662E-4
2.7424021E+5 3.9388487E-4
2.4621173E+5 4.2411578E-4
2.2104787E+5 4.5547788E-4
1.9845586E+5 4.8772973E-4
1.7817285E+5 5.2052867E-4
1.5996284E+5 5.5358365E-4
1.4361398E+5 5.8646887E-4
1.2893603E+5 6.1881144E-4
1.1575824E+5 6.5027546E-4
1.0392726E+5 6.8038229E-4
9.3305466E+4 7.0898196E-4
8.3769261E+4 7.3609676E-4
7.5207695E+4 7.6110403E-4
6.7521156E+4 7.8405684E-4
6.0620214E+4 8.0493443E-4
5.4424577E+4 8.2404416E-4
4.8862159E+4 8.4151432E-4
4.3868244E+4 8.5703228E-4
3.9384728E+4 8.7144079E-4
3.5359445E+4 8.8449727E-4
3.1745563E+4 8.9691229E-4
2.8501035E+4 9.0856379E-4
2.5588111E+4 9.1996989E-4
2.2972900E+4 9.3134004E-4
2.0624974E+4 9.4254530E-4
1.8517016E+4 9.5461516E-4
1.6624501E+4 9.6680513E-4
1.4925408E+4 9.7918220E-4
1.3399969E+4 9.9397371E-4
1.2030437E+4 1.0089620E-3
1.0800876E+4 1.0264856E-3
9.6969820E+3 1.0446797E-3
8.7059100E+3 1.0648925E-3
7.8161300E+3 1.0877763E-3
7.0172890E+3 1.1135209E-3
6.3000930E+3 1.1426929E-3
5.6561970E+3 1.1749591E-3
5.0781110E+3 1.2113493E-3
4.5591070E+3 1.2519158E-3
4.0931470E+3 1.2968858E-3
3.6748100E+3 1.3483021E-3
3.2992300E+3 1.4056555E-3
2.9620350E+3 1.4706700E-3
2.6593020E+3 1.5433232E-3
2.3875110E+3 1.6267043E-3
2.1434970E+3 1.7198479E-3
1.9244230E+3 1.8246603E-3
1.7277390E+3 1.9419871E-3
1.5511570E+3 2.0731589E-3
1.3926220E+3 2.2210393E-3
1.2502900E+3 2.3879901E-3
1.1225050E+3 2.5749731E-3
1.0077810E+3 2.7850519E-3
9.0478100E+2 3.0179186E-3
8.1230900E+2 3.2778113E-3
7.2928800E+2 3.5653090E-3
6.5475100E+2 3.8918415E-3
5.8783300E+2 4.2590920E-3
5.2775400E+2 4.6752436E-3
4.7381500E+2 5.1318888E-3
4.2539000E+2 5.6384556E-3
3.8191300E+2 6.1971368E-3
3.4288000E+2 6.8138358E-3
3.0783600E+2 7.5134831E-3
2.7637400E+2 8.2910345E-3
2.4812700E+2 9.1707731E-3
2.2276800E+2 1.0156635E-2
2.0000000E+2 1.1232124E-2
