fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0UL1 8:57 301.9 38.4 1.000E+000 1.303E+000 1.530E-010 1.532E+004 2.845E+000 9.457E-006 1.451E-004 2.002E-001 1.450E-004 1.189E-005 4.095E-001 1.252E-001 9.489E-005 7.265E-003 
0UL2 9:18 304.9 38.03 1.000E+000 1.158E+000 2.254E-010 1.364E+004 2.813E+000 1.065E-005 1.440E-004 1.907E-001 1.440E-004 1.102E-005 4.014E-001 1.183E-001 9.308E-005 7.228E-003 
0UL3 9:33 307.4 37.72 1.000E+000 1.503E+000 3.383E-010 1.232E+004 2.811E+000 1.195E-005 1.451E-004 1.843E-001 1.450E-004 1.054E-005 3.944E-001 1.136E-001 9.273E-005 1.629E-003 
0UL4 9:58 309.3 37.49 1.000E+000 1.467E+000 4.843E-010 1.137E+004 2.808E+000 1.358E-005 1.468E-004 1.771E-001 1.468E-004 1.008E-005 3.878E-001 1.084E-001 9.293E-005 1.527E-003 
0UL5 10:16 312 37.16 1.000E+000 1.483E+000 7.238E-010 1.009E+004 2.796E+000 1.503E-005 1.474E-004 1.706E-001 1.473E-004 9.577E-006 3.810E-001 1.036E-001 9.235E-005 7.824E-003 
0UL6 10:41 313.4 36.99 1.000E+000 1.441E+000 9.048E-010 9.467E+003 2.791E+000 1.604E-005 1.478E-004 1.665E-001 1.477E-004 9.273E-006 3.770E-001 1.007E-001 9.199E-005 4.884E-003 
0UL7 10:59 315.3 36.77 1.000E+000 1.516E+000 1.136E-009 8.661E+003 2.779E+000 1.735E-005 1.480E-004 1.611E-001 1.479E-004 8.859E-006 3.718E-001 9.690E-002 9.133E-005 1.077E-002 
0UL8 11:25 317.1 36.56 1.000E+000 1.558E+000 1.501E-009 7.943E+003 2.786E+000 1.918E-005 1.479E-004 1.552E-001 1.478E-004 8.390E-006 3.656E-001 9.270E-002 9.041E-005 1.647E-003 
0UL9 11:40 319.7 36.27 1.000E+000 1.571E+000 2.151E-009 6.987E+003 2.764E+000 2.117E-005 1.487E-004 1.483E-001 1.486E-004 7.915E-006 3.590E-001 8.790E-002 8.994E-005 1.859E-003 
UL10 12:0 321.8 36.03 1.000E+000 1.463E+000 3.059E-009 6.286E+003 2.760E+000 2.346E-005 1.508E-004 1.426E-001 1.507E-004 7.593E-006 3.534E-001 8.390E-002 9.040E-005 4.049E-003 
UL11 12:16 324.7 35.71 1.000E+000 1.524E+000 4.619E-009 5.429E+003 2.752E+000 2.673E-005 1.492E-004 1.333E-001 1.490E-004 6.845E-006 3.445E-001 7.760E-002 8.809E-005 1.829E-003 
UL12 12:39 327.9 35.36 1.000E+000 1.494E+000 6.776E-009 4.636E+003 2.740E+000 3.064E-005 1.499E-004 1.246E-001 1.497E-004 6.275E-006 3.362E-001 7.180E-002 8.727E-005 7.823E-004 
UL13 12:52 330.1 35.12 1.000E+000 1.528E+000 9.241E-009 4.187E+003 2.741E+000 3.419E-005 1.505E-004 1.184E-001 1.504E-004 5.883E-006 3.304E-001 6.770E-002 8.677E-005 1.486E-003 
UL14 13:9 332.7 34.85 1.000E+000 1.701E+000 1.223E-008 3.762E+003 2.746E+000 3.876E-005 1.508E-004 1.114E-001 1.506E-004 5.437E-006 3.241E-001 6.310E-002 8.603E-005 3.510E-003 
