T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.189348298E+00 1.192147033E+00 -2.798735000E-03 1.189127570E+00 1.191533174E+00 -2.405604000E-03 2.207280000E-04 6.138590000E-04
290 1.524993176E+01 1.208700083E+00 1.195733133E+00 1.296695000E-02 1.208252301E+00 1.194870810E+00 1.338149100E-02 4.477820000E-04 8.623230000E-04
290 1.549996187E+01 1.221036937E+00 1.198999719E+00 2.203721800E-02 1.220184578E+00 1.197832690E+00 2.235188800E-02 8.523590000E-04 1.167029000E-03
290 1.574996808E+01 1.231836731E+00 1.205884268E+00 2.595246300E-02 1.230220765E+00 1.204387753E+00 2.583301200E-02 1.615966000E-03 1.496515000E-03
290 1.600000000E+01 1.244599730E+00 1.211284192E+00 3.331553800E-02 1.241528605E+00 1.209504789E+00 3.202381600E-02 3.071125000E-03 1.779403000E-03
290 1.624993176E+01 1.257730303E+00 1.212129397E+00 4.560090600E-02 1.251944176E+00 1.210038364E+00 4.190581200E-02 5.786127000E-03 2.091033000E-03
290 1.649996187E+01 1.272542871E+00 1.212642682E+00 5.990018900E-02 1.261924907E+00 1.210102555E+00 5.182235200E-02 1.061796400E-02 2.540127000E-03
290 1.674996808E+01 1.289843598E+00 1.219831538E+00 7.001206000E-02 1.271302917E+00 1.216662129E+00 5.464078800E-02 1.854068100E-02 3.169409000E-03
290 1.700000000E+01 1.310467997E+00 1.234836916E+00 7.563108100E-02 1.280168904E+00 1.230775556E+00 4.939334800E-02 3.029909300E-02 4.061360000E-03
295 1.500000000E+01 1.172950150E+00 1.192341529E+00 -1.939137900E-02 1.172768513E+00 1.191775402E+00 -1.900688900E-02 1.816370000E-04 5.661270000E-04
295 1.524993176E+01 1.205247045E+00 1.196886161E+00 8.360884000E-03 1.204827377E+00 1.196086599E+00 8.740778000E-03 4.196680000E-04 7.995620000E-04
295 1.549996187E+01 1.221439554E+00 1.200900878E+00 2.053867600E-02 1.220642737E+00 1.199783756E+00 2.085898100E-02 7.968170000E-04 1.117122000E-03
295 1.574996808E+01 1.233357034E+00 1.207668371E+00 2.568866300E-02 1.231876254E+00 1.206221803E+00 2.565445100E-02 1.480780000E-03 1.446568000E-03
295 1.600000000E+01 1.246221663E+00 1.213816472E+00 3.240519100E-02 1.243454285E+00 1.212005100E+00 3.144918500E-02 2.767378000E-03 1.811372000E-03
295 1.624993176E+01 1.259051749E+00 1.214994055E+00 4.405769400E-02 1.253883990E+00 1.212818132E+00 4.106585800E-02 5.167759000E-03 2.175923000E-03
