N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.196192912E+00 1.193421499E+00 1.190972407E+00 1.188758414E+00
1.600000000E+01 1.226566212E+00 1.224770234E+00 1.223755510E+00 1.222728542E+00
1.700000000E+01 1.260368811E+00 1.260244450E+00 1.259966975E+00 1.259947040E+00
1.549996187E+01 1.211523720E+00 1.209246364E+00 1.207501069E+00 1.206096191E+00
1.649996187E+01 1.234138253E+00 1.233058451E+00 1.232848054E+00 1.232636609E+00
1.674996808E+01 1.243630574E+00 1.242994185E+00 1.242871033E+00 1.242937056E+00
1.624993176E+01 1.230361752E+00 1.229064416E+00 1.228308474E+00 1.227902053E+00
1.574996808E+01 1.219398120E+00 1.217423241E+00 1.215820226E+00 1.214422332E+00
1.524993176E+01 1.206009590E+00 1.203538712E+00 1.201472582E+00 1.199728107E+00
