N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194288035E+00 1.190982181E+00 1.187815452E+00 1.184775335E+00
1.600000000E+01 1.221243323E+00 1.218557282E+00 1.216426698E+00 1.214241191E+00
1.700000000E+01 1.238640329E+00 1.236671188E+00 1.234913508E+00 1.230718847E+00
1.549996187E+01 1.208787146E+00 1.206152398E+00 1.203898541E+00 1.201749681E+00
1.649996187E+01 1.223078165E+00 1.220046892E+00 1.217958505E+00 1.215988940E+00
1.674996808E+01 1.227726690E+00 1.224872580E+00 1.222867342E+00 1.221266805E+00
1.624993176E+01 1.222755060E+00 1.220027282E+00 1.217741143E+00 1.215812964E+00
1.574996808E+01 1.215603164E+00 1.213082228E+00 1.210729679E+00 1.208509363E+00
1.524993176E+01 1.203982086E+00 1.201203175E+00 1.198697241E+00 1.196396881E+00
