N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.203873758E+00 1.202954810E+00 1.202092126E+00 1.201300458E+00
1.600000000E+01 1.241770507E+00 1.241718716E+00 1.241894387E+00 1.241775430E+00
1.700000000E+01 1.285772536E+00 1.285823325E+00 1.285534484E+00 1.285835079E+00
1.549996187E+01 1.221162465E+00 1.220725529E+00 1.220545393E+00 1.220549880E+00
1.649996187E+01 1.255366977E+00 1.255087032E+00 1.255312532E+00 1.255329329E+00
1.674996808E+01 1.267268019E+00 1.266993325E+00 1.267046252E+00 1.267163124E+00
1.624993176E+01 1.248635860E+00 1.248712099E+00 1.248800468E+00 1.248899498E+00
1.574996808E+01 1.231618865E+00 1.231520551E+00 1.231361218E+00 1.231173399E+00
1.524993176E+01 1.213714569E+00 1.212974374E+00 1.212416714E+00 1.211993408E+00
