N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198722336E+00 1.196815209E+00 1.195209716E+00 1.193834310E+00
1.600000000E+01 1.232136464E+00 1.231424585E+00 1.231250923E+00 1.230913620E+00
1.700000000E+01 1.272182946E+00 1.272180000E+00 1.271859297E+00 1.272138618E+00
1.549996187E+01 1.214556253E+00 1.213107515E+00 1.212174730E+00 1.211607195E+00
1.649996187E+01 1.243373496E+00 1.242966004E+00 1.243150804E+00 1.243162153E+00
1.674996808E+01 1.254395863E+00 1.254087203E+00 1.254104329E+00 1.254224719E+00
1.624993176E+01 1.237733801E+00 1.237435546E+00 1.237366352E+00 1.237406151E+00
1.574996808E+01 1.223504652E+00 1.222482751E+00 1.221763982E+00 1.221160473E+00
1.524993176E+01 1.208358249E+00 1.206606453E+00 1.205257345E+00 1.204219483E+00
