N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194575668E+00 1.191274544E+00 1.188136623E+00 1.185144909E+00
1.600000000E+01 1.222155480E+00 1.219482642E+00 1.217410060E+00 1.215308594E+00
1.700000000E+01 1.242337857E+00 1.240826500E+00 1.239515154E+00 1.236723503E+00
1.549996187E+01 1.209317204E+00 1.206650741E+00 1.204433276E+00 1.202273860E+00
1.649996187E+01 1.224753444E+00 1.221921888E+00 1.220085619E+00 1.218419947E+00
1.674996808E+01 1.230178932E+00 1.227691389E+00 1.226027523E+00 1.224912714E+00
1.624993176E+01 1.223962408E+00 1.221317016E+00 1.219162682E+00 1.217403384E+00
1.574996808E+01 1.216311931E+00 1.213765492E+00 1.211468365E+00 1.209253565E+00
1.524993176E+01 1.204367098E+00 1.201565750E+00 1.199060919E+00 1.196779480E+00
