T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.205298265E+00 1.211182369E+00 1.217246744E+00 1.227550726E+00 1.236629118E+00 1.242267684E+00 1.248482871E+00 1.261088206E+00 1.280835548E+00
295 1.204291632E+00 1.210587239E+00 1.217108572E+00 1.226779523E+00 1.236517373E+00 1.242306470E+00 1.248560174E+00 1.260886925E+00 1.280179892E+00
300 1.203473026E+00 1.210907406E+00 1.217329304E+00 1.227297564E+00 1.237133194E+00 1.243282831E+00 1.249238064E+00 1.261321654E+00 1.280500931E+00
305 1.201821497E+00 1.211509708E+00 1.218499794E+00 1.228461897E+00 1.238189769E+00 1.244752368E+00 1.251238814E+00 1.262924186E+00 1.281278791E+00
310 1.197650180E+00 1.211878094E+00 1.219982772E+00 1.230135414E+00 1.240214579E+00 1.247167478E+00 1.253854898E+00 1.265270585E+00 1.283408931E+00
315 1.186431816E+00 1.210676974E+00 1.221266356E+00 1.231818581E+00 1.242477533E+00 1.250026764E+00 1.256544030E+00 1.267857246E+00 1.286221928E+00
320 1.159499570E+00 1.206655606E+00 1.222272924E+00 1.233835521E+00 1.244666990E+00 1.252748191E+00 1.259892978E+00 1.271297472E+00 1.289148928E+00
325 1.102521710E+00 1.194996550E+00 1.221755520E+00 1.235484527E+00 1.247103632E+00 1.255716863E+00 1.263360934E+00 1.274889206E+00 1.292652674E+00
330 1.018096519E+00 1.167666672E+00 1.217653044E+00 1.236204121E+00 1.249224356E+00 1.258576287E+00 1.266443786E+00 1.278141252E+00 1.296147599E+00
335 1.018855304E+00 1.111469615E+00 1.206351252E+00 1.235442825E+00 1.250472884E+00 1.260785402E+00 1.269654411E+00 1.281666846E+00 1.299277925E+00
340 1.021946719E+00 1.015375853E+00 1.180556978E+00 1.231560717E+00 1.250912740E+00 1.262700004E+00 1.272418507E+00 1.284850729E+00 1.302442687E+00
