N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 330 1.800E-4 2.586349E-1 1.969370E+1 4.030160E-1 7.557530E+1
1.468000E+10 5.623E+16 330 1.800E-4 2.570054E-1 1.954720E+1 4.026340E-1 7.556020E+1
2.154000E+10 5.623E+16 330 1.800E-4 2.546852E-1 1.933910E+1 4.020900E-1 7.553860E+1
3.162000E+10 5.623E+16 330 1.800E-4 2.514244E-1 1.904730E+1 4.013250E-1 7.550780E+1
4.642000E+10 5.623E+16 330 1.800E-4 2.469246E-1 1.864630E+1 4.002660E-1 7.546430E+1
6.813000E+10 5.623E+16 330 1.800E-4 2.408663E-1 1.810910E+1 3.987730E-1 7.541460E+1
1.000000E+11 5.623E+16 330 1.800E-4 2.329684E-1 1.740220E+1 3.968070E-1 7.529880E+1
1.468000E+11 5.623E+16 330 1.800E-4 2.230778E-1 1.653760E+1 3.943340E-1 7.519910E+1
2.154000E+11 5.623E+16 330 1.800E-4 2.112624E-1 1.551660E+1 3.913290E-1 7.507480E+1
3.162000E+11 5.623E+16 330 1.800E-4 1.978494E-1 1.437070E+1 3.876940E-1 7.494020E+1
4.642000E+11 5.623E+16 330 1.800E-4 1.833619E-1 1.313750E+1 3.835510E-1 7.472110E+1
6.813000E+11 5.623E+16 330 1.800E-4 1.683674E-1 1.188820E+1 3.789560E-1 7.452960E+1
1.000000E+12 5.623E+16 330 1.800E-4 1.533290E-1 1.064280E+1 3.738380E-1 7.426960E+1
1.468000E+12 5.623E+16 330 1.800E-4 1.385515E-1 9.444200E+0 3.683070E-1 7.403000E+1
2.154000E+12 5.623E+16 330 1.800E-4 1.242250E-1 8.292900E+0 3.622800E-1 7.370790E+1
3.162000E+12 5.623E+16 330 1.800E-4 1.104988E-1 7.215300E+0 3.557390E-1 7.342160E+1
4.642000E+12 5.623E+16 330 1.800E-4 9.751823E-2 6.209400E+0 3.487760E-1 7.302610E+1
6.813000E+12 5.623E+16 330 1.800E-4 8.541868E-2 5.291900E+0 3.413190E-1 7.260370E+1
1.000000E+13 5.623E+16 330 1.800E-4 7.430481E-2 4.472100E+0 3.333880E-1 7.221120E+1
1.468000E+13 5.623E+16 330 1.800E-4 6.423800E-2 3.743600E+0 3.250720E-1 7.170960E+1
2.154000E+13 5.623E+16 330 1.800E-4 5.523551E-2 3.109000E+0 3.164000E-1 7.115770E+1
3.162000E+13 5.623E+16 330 1.800E-4 4.727654E-2 2.563400E+0 3.073990E-1 7.055640E+1
4.642000E+13 5.623E+16 330 1.800E-4 4.031109E-2 2.100000E+0 2.980950E-1 6.990280E+1
6.813000E+13 5.623E+16 330 1.800E-4 3.426896E-2 1.711700E+0 2.885070E-1 6.925270E+1
1.000000E+14 5.623E+16 330 1.800E-4 2.906795E-2 1.386400E+0 2.786530E-1 6.846610E+1
