x N
1.5484076E+0 1.6565837E+21
1.5389174E+0 1.5398497E+21
1.5279153E+0 1.3932849E+21
1.5161116E+0 1.3473848E+21
1.5041541E+0 1.3522611E+21
1.4922495E+0 1.3202463E+21
1.4795110E+0 1.2914145E+21
1.4668470E+0 1.2963284E+21
1.4539839E+0 1.2886817E+21
1.4409415E+0 1.2812462E+21
1.4276920E+0 1.2888489E+21
1.4145651E+0 1.2881228E+21
1.4010511E+0 1.2740898E+21
1.3873731E+0 1.2666194E+21
1.3734279E+0 1.2810615E+21
1.3597898E+0 1.2757149E+21
1.3454408E+0 1.2646413E+21
1.3312658E+0 1.2872278E+21
1.3171174E+0 1.2767099E+21
1.3023957E+0 1.2728572E+21
1.2878408E+0 1.2744340E+21
1.2728176E+0 1.2573923E+21
1.2575101E+0 1.2712283E+21
1.2424584E+0 1.2659288E+21
1.2266418E+0 1.2525919E+21
1.2108694E+0 1.2667131E+21
1.1949963E+0 1.2579133E+21
1.1785731E+0 1.2576829E+21
1.1622529E+0 1.2654618E+21
1.1455674E+0 1.2577435E+21
1.1285615E+0 1.2478956E+21
1.1110963E+0 1.2425076E+21
1.0934002E+0 1.2557141E+21
1.0757461E+0 1.2463981E+21
1.0571853E+0 1.2430239E+21
1.0388142E+0 1.2458578E+21
1.0196685E+0 1.2344379E+21
1.0002486E+0 1.2355609E+21
9.8038646E-1 1.2376900E+21
9.6024273E-1 1.2471670E+21
9.3985236E-1 1.2527657E+21
