x N
1.3945816E+0 1.7010111E+21
1.3843135E+0 1.5891468E+21
1.3725060E+0 1.4944891E+21
1.3606505E+0 1.4469585E+21
1.3478445E+0 1.4753200E+21
1.3362528E+0 1.4727468E+21
1.3231673E+0 1.3834858E+21
1.3097349E+0 1.3786396E+21
1.2962867E+0 1.3786101E+21
1.2825723E+0 1.3955832E+21
1.2691735E+0 1.4267566E+21
1.2557682E+0 1.4213983E+21
1.2419771E+0 1.4104551E+21
1.2280593E+0 1.4047004E+21
1.2138373E+0 1.3875014E+21
1.1992359E+0 1.3857021E+21
1.1846297E+0 1.3790244E+21
1.1695187E+0 1.4067423E+21
1.1551370E+0 1.4290556E+21
1.1401077E+0 1.4103859E+21
1.1249507E+0 1.4064297E+21
1.1094253E+0 1.4027546E+21
1.0937605E+0 1.3984669E+21
1.0776874E+0 1.3727520E+21
1.0609418E+0 1.3769461E+21
1.0444669E+0 1.4213873E+21
1.0282522E+0 1.4123016E+21
1.0110277E+0 1.4033220E+21
9.9404659E-1 1.3968297E+21
9.7605398E-1 1.3963340E+21
9.5844062E-1 1.4073448E+21
9.4005589E-1 1.3971595E+21
9.2148211E-1 1.4172670E+21
9.0289073E-1 1.4214056E+21
8.8364885E-1 1.4032780E+21
8.6373345E-1 1.3912524E+21
8.4324442E-1 1.4034662E+21
8.2272022E-1 1.4193281E+21
8.0166528E-1 1.4220615E+21
7.8013209E-1 1.4233167E+21
7.5793466E-1 1.4216493E+21
