N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+16 330 3.300E-4 3.751935E+1 1.633280E+1 5.444290E-1 7.995840E+1
1.468000E+10 1.778E+16 330 3.300E-4 3.747991E+1 1.630680E+1 5.442500E-1 7.994150E+1
2.154000E+10 1.778E+16 330 3.300E-4 3.742302E+1 1.626950E+1 5.439900E-1 7.991780E+1
3.162000E+10 1.778E+16 330 3.300E-4 3.734161E+1 1.621610E+1 5.436120E-1 7.988490E+1
4.642000E+10 1.778E+16 330 3.300E-4 3.722643E+1 1.614090E+1 5.430680E-1 7.984060E+1
6.813000E+10 1.778E+16 330 3.300E-4 3.706603E+1 1.603680E+1 5.422900E-1 7.978280E+1
1.000000E+11 1.778E+16 330 3.300E-4 3.684749E+1 1.589580E+1 5.411950E-1 7.971130E+1
1.468000E+11 1.778E+16 330 3.300E-4 3.655833E+1 1.571060E+1 5.396740E-1 7.962990E+1
2.154000E+11 1.778E+16 330 3.300E-4 3.618981E+1 1.547050E+1 5.376030E-1 7.951650E+1
3.162000E+11 1.778E+16 330 3.300E-4 3.574080E+1 1.518920E+1 5.350100E-1 7.943420E+1
4.642000E+11 1.778E+16 330 3.300E-4 3.521999E+1 1.486790E+1 5.319550E-1 7.935690E+1
6.813000E+11 1.778E+16 330 3.300E-4 3.464370E+1 1.451620E+1 5.285090E-1 7.928260E+1
1.000000E+12 1.778E+16 330 3.300E-4 3.402919E+1 1.413800E+1 5.248000E-1 7.916680E+1
1.468000E+12 1.778E+16 330 3.300E-4 3.338771E+1 1.375300E+1 5.209410E-1 7.907190E+1
2.154000E+12 1.778E+16 330 3.300E-4 3.272182E+1 1.335510E+1 5.167950E-1 7.897540E+1
3.162000E+12 1.778E+16 330 3.300E-4 3.202801E+1 1.293740E+1 5.124370E-1 7.882730E+1
4.642000E+12 1.778E+16 330 3.300E-4 3.130104E+1 1.251070E+1 5.077790E-1 7.871320E+1
6.813000E+12 1.778E+16 330 3.300E-4 3.053688E+1 1.206130E+1 5.028550E-1 7.854630E+1
1.000000E+13 1.778E+16 330 3.300E-4 2.973333E+1 1.160270E+1 4.976630E-1 7.841150E+1
1.468000E+13 1.778E+16 330 3.300E-4 2.888974E+1 1.112330E+1 4.922430E-1 7.821860E+1
2.154000E+13 1.778E+16 330 3.300E-4 2.800665E+1 1.063710E+1 4.865670E-1 7.805850E+1
3.162000E+13 1.778E+16 330 3.300E-4 2.708561E+1 1.013410E+1 4.807400E-1 7.782800E+1
4.642000E+13 1.778E+16 330 3.300E-4 2.612926E+1 9.628100E+0 4.746340E-1 7.763490E+1
6.813000E+13 1.778E+16 330 3.300E-4 2.514124E+1 9.110700E+0 4.683940E-1 7.736630E+1
1.000000E+14 1.778E+16 330 3.300E-4 2.412628E+1 8.590300E+0 4.619500E-1 7.707700E+1
