N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.177000000E-06 8.597000000E-06 8.295000000E-06 8.139000000E-06
1.600000000E+01 1.568440000E-04 1.462620000E-04 1.401200000E-04 1.365060000E-04
1.700000000E+01 2.389726000E-03 2.333162000E-03 2.305726000E-03 2.308133000E-03
1.549996187E+01 3.949200000E-05 3.638500000E-05 3.455700000E-05 3.348400000E-05
1.649996187E+01 6.234020000E-04 5.962220000E-04 5.798010000E-04 5.696430000E-04
1.674996808E+01 1.232380000E-03 1.193618000E-03 1.169191000E-03 1.155013000E-03
1.624993176E+01 3.130510000E-04 2.953540000E-04 2.848000000E-04 2.787300000E-04
1.574996808E+01 7.859800000E-05 7.274100000E-05 6.934600000E-05 6.732900000E-05
1.524993176E+01 1.966500000E-05 1.812900000E-05 1.725300000E-05 1.673300000E-05
