T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -2.146323000E-03 1.424141200E-02 2.304186600E-02 2.554376000E-02 2.967770400E-02 3.677919900E-02 4.403182000E-02 4.545691400E-02 4.066444900E-02
295 -1.983500200E-02 9.180244000E-03 2.145516000E-02 2.548883500E-02 2.973192000E-02 3.705253800E-02 4.476812400E-02 4.709151600E-02 4.328137500E-02
300 -5.668780000E-02 -2.139725000E-03 1.819232300E-02 2.467410400E-02 2.983725200E-02 3.755104000E-02 4.637244300E-02 4.967215400E-02 4.631433200E-02
305 -1.250157560E-01 -2.518089600E-02 1.108845400E-02 2.286702800E-02 2.964142700E-02 3.866814100E-02 4.767768100E-02 5.212526900E-02 5.021048800E-02
310 -1.618253250E-01 -6.894676200E-02 -2.909414000E-03 1.874106500E-02 2.899691900E-02 3.943293200E-02 4.930444100E-02 5.475198000E-02 5.369004400E-02
315 -1.313956580E-01 -1.435437430E-01 -2.926312000E-02 1.113162200E-02 2.723535400E-02 3.986919800E-02 5.157180200E-02 5.804925600E-02 5.698557800E-02
320 -6.219378000E-02 -1.665807420E-01 -7.642145400E-02 -3.915233000E-03 2.380634100E-02 4.024553200E-02 5.305158700E-02 6.041047400E-02 6.060233900E-02
325 1.071357600E-02 -1.322959940E-01 -1.518909230E-01 -3.121058100E-02 1.598603400E-02 3.890680400E-02 5.397436400E-02 6.223454800E-02 6.275275300E-02
330 1.802303800E-02 -6.047901500E-02 -1.700926520E-01 -7.708211900E-02 2.868990000E-04 3.537605400E-02 5.486397700E-02 6.423611300E-02 6.388719300E-02
335 2.734869200E-02 9.240294000E-03 -1.356524870E-01 -1.480754450E-01 -2.456950900E-02 2.903714600E-02 5.344426500E-02 6.428160200E-02 6.704890500E-02
340 3.843148600E-02 1.455406000E-02 -6.777397000E-02 -1.715026780E-01 -6.616304000E-02 1.610247900E-02 4.990112800E-02 6.299700700E-02 6.698451500E-02
