N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.517535000E-01 -1.394260210E-01 -1.294513920E-01 -1.235098870E-01
1.600000000E+01 2.964917600E-02 2.961112200E-02 2.913415200E-02 2.885673700E-02
1.700000000E+01 6.071664200E-02 5.997231300E-02 5.845243000E-02 5.882034200E-02
1.549996187E+01 6.864137000E-03 7.328452000E-03 9.050820000E-03 1.023800400E-02
1.649996187E+01 4.840867100E-02 4.860828200E-02 4.828275900E-02 4.816493500E-02
1.674996808E+01 5.739697400E-02 5.544282300E-02 5.574617600E-02 5.550766500E-02
1.624993176E+01 3.838216600E-02 3.821454800E-02 3.799141100E-02 3.738928400E-02
1.574996808E+01 2.231098700E-02 2.232972600E-02 2.235672800E-02 2.322049400E-02
1.524993176E+01 -3.936095700E-02 -3.414148000E-02 -3.049697100E-02 -2.786759500E-02
