T d154 d184 d214 d244
d 150 180 210 240
290 8.994580000E-04 7.178570000E-04 5.978820000E-04 5.140080000E-04
295 8.113720000E-04 6.551110000E-04 5.533280000E-04 4.828540000E-04
300 7.592610000E-04 6.248930000E-04 5.375210000E-04 4.775650000E-04
305 7.284080000E-04 6.144640000E-04 5.401060000E-04 4.899270000E-04
310 7.166800000E-04 6.206660000E-04 5.572370000E-04 5.149180000E-04
315 7.075700000E-04 6.279700000E-04 5.746070000E-04 5.370460000E-04
320 6.854850000E-04 6.138020000E-04 5.646500000E-04 5.269160000E-04
325 6.219180000E-04 5.004560000E-04 4.464110000E-04 4.010910000E-04
330 2.829710000E-04 1.575240000E-04 9.204400000E-05 3.563300000E-05
335 4.436650000E-04 3.354480000E-04 2.672380000E-04 2.198960000E-04
340 4.680840000E-04 3.649800000E-04 2.982650000E-04 2.511720000E-04
