T d154 d184 d214 d244
d 150 180 210 240
290 7.412500000E-05 6.279700000E-05 5.555600000E-05 5.038900000E-05
295 6.620500000E-05 5.589000000E-05 5.035400000E-05 4.563600000E-05
300 6.091900000E-05 5.188100000E-05 4.766200000E-05 4.321500000E-05
305 5.724800000E-05 4.947600000E-05 4.523700000E-05 4.204600000E-05
310 5.515900000E-05 4.859500000E-05 4.435600000E-05 4.245800000E-05
315 5.365800000E-05 4.843700000E-05 4.516300000E-05 4.310800000E-05
320 5.216900000E-05 4.813100000E-05 4.598400000E-05 4.477900000E-05
325 4.589700000E-05 4.351700000E-05 4.286500000E-05 4.314900000E-05
330 2.676400000E-05 2.651100000E-05 2.827100000E-05 3.116200000E-05
335 -1.602400000E-05 -1.305400000E-05 -7.791000000E-06 -9.140000001E-07
340 3.612800000E-05 2.868600000E-05 2.395800000E-05 2.068700000E-05
