T d154 d184 d214 d244
d 150 180 210 240
290 5.422900000E-05 4.685800000E-05 4.225600000E-05 3.907100000E-05
295 4.830900000E-05 4.157800000E-05 3.791900000E-05 3.503200000E-05
300 4.421600000E-05 3.827400000E-05 3.534600000E-05 3.260400000E-05
305 4.126400000E-05 3.613300000E-05 3.340100000E-05 3.122700000E-05
310 3.948000000E-05 3.515300000E-05 3.239800000E-05 3.071200000E-05
315 3.824300000E-05 3.487600000E-05 3.284100000E-05 3.162100000E-05
320 3.734400000E-05 3.494600000E-05 3.385000000E-05 3.337300000E-05
325 3.379500000E-05 3.296200000E-05 3.330000000E-05 3.421600000E-05
330 2.246100000E-05 2.394600000E-05 2.683800000E-05 3.031400000E-05
335 -4.429000000E-06 5.820000000E-07 7.332000000E-06 1.493700000E-05
340 2.585600000E-05 2.086500000E-05 1.776200000E-05 1.562900000E-05
