T d154 d184 d214 d244
d 150 180 210 240
290 2.078900000E-04 1.682050000E-04 1.439120000E-04 1.251790000E-04
295 1.867870000E-04 1.524020000E-04 1.326020000E-04 1.161490000E-04
300 1.736990000E-04 1.439480000E-04 1.289630000E-04 1.136650000E-04
305 1.653490000E-04 1.399870000E-04 1.235200000E-04 1.147630000E-04
310 1.613690000E-04 1.399680000E-04 1.259340000E-04 1.190550000E-04
315 1.582230000E-04 1.406900000E-04 1.291650000E-04 1.212830000E-04
320 1.529810000E-04 1.378130000E-04 1.280810000E-04 1.210550000E-04
325 1.331780000E-04 1.153630000E-04 1.062920000E-04 9.970600000E-05
330 5.829800000E-05 4.516700000E-05 3.620200000E-05 3.003300000E-05
335 -8.578200000E-05 7.810200000E-05 6.282000000E-05 5.224700000E-05
340 1.063490000E-04 8.288900000E-05 6.776500000E-05 5.710500000E-05
